Approvable ID,count()
Invoice 108044,1
Invoice 158388,1
Invoice 148636,1
Invoice 156956,1
Invoice 157275,1
Invoice 123031,2
Invoice 144610,1
Invoice 155741,1
Invoice 147925,1
Invoice 158378,1
Invoice 157004,1
Invoice 149545,1
Invoice 157403,1
Invoice 57817,1
Invoice 31670,1
Invoice 98865,1
Invoice 150686,1
Invoice 146790,1
Invoice 144081,1
Invoice 155792,1
Invoice 145802,1
Invoice 132356,1
Invoice 30068,1
Invoice 155321,1
Invoice 150096,1
Invoice 154356,1
Invoice 149538,1
Invoice 148511,1
Invoice 157815,1
Invoice 146926,1
Invoice 157726,1
Invoice 142120,1
Invoice 147159,1
Invoice 130888,1
Invoice 51410,1
Invoice 153299,1
Invoice 156027,1
Invoice 154539,1
Invoice 143593,1
Invoice 126295,1
Invoice 105933,1
Invoice 149665,1
Invoice 151756,1
Invoice 150864,1
Invoice 158244,1
Invoice 109049,1
Invoice 79104,1
Invoice 145576,1
Invoice 156898,1
Invoice 144360,1
Invoice 153925,1
Invoice 57075,1
Invoice 64299,1
Invoice 147725,1
Invoice 146324,1
Invoice 144046,1
Invoice 155426,1
Invoice 154294,1
Invoice 149830,1
Invoice 145099,1
Invoice 157448,1
Invoice 59776,1
Invoice 135609,1
Invoice 138558,1
Invoice 150915,1
Invoice 150204,1
Invoice 145455,1
Invoice 148073,1
Invoice 146014,1
Invoice 64863,1
Invoice 76426,1
Invoice 153277,1
Invoice 158574,1
Invoice 98979,2
Invoice 143816,1
Invoice 151016,1
Invoice 154224,1
Invoice 155176,1
Invoice 151410,1
Invoice 106929,1
Invoice 134367,1
Invoice 146405,1
Invoice 147153,1
Invoice 150611,1
Invoice 151856,1
Invoice 26323,1
Invoice 149174,1
Invoice 139867,1
Invoice 157146,1
Invoice 145748,1
Invoice 143960,1
Invoice 144256,1
Invoice 157348,1
Invoice 155018,1
Invoice 154665,1
Invoice 97521,1
Invoice 158870,1
Invoice 142213,1
Invoice 149858,1
Invoice 152427,1
Invoice 156703,1
Invoice 147091,1
Invoice 151032,1
Invoice 142602,1
Invoice 147592,1
Invoice 155980,1
Invoice 142378,1
Invoice 83615,1
Invoice 145706,1
Invoice 12475,2
Invoice 148616,1
Invoice 155249,1
Invoice 144698,1
Invoice 147799,1
Invoice 143954,1
Invoice 42128,1
Invoice 158910,1
Invoice 158033,1
Invoice 151223,1
Invoice 158640,1
Invoice 98283,1
Invoice 152228,1
Invoice 152260,1
Invoice 20838,1
Invoice 154672,1
Invoice 141991,1
Invoice 143873,1
Invoice 158162,1
Invoice 75376,2
Invoice 155088,1
Invoice 65882,1
Invoice 151278,1
Invoice 16675,1
Invoice 149892,1
Invoice 36801,1
Invoice 142593,1
Invoice 153934,1
Invoice 142364,1
Invoice 154265,1
Invoice 144539,1
Invoice 24091,1
Invoice 143181,1
Invoice 146939,1
Invoice 144167,1
Invoice 50030,1
Invoice 114453,2
Invoice 152167,1
Invoice 157389,1
Invoice 157199,1
Invoice 6378,2
Invoice 148216,1
Invoice 125326,1
Invoice 155571,1
Invoice 158596,1
Invoice 158563,1
Invoice 155106,1
Invoice 156146,1
Invoice 110257,2
Invoice 155377,1
Invoice 68464,1
Invoice 157588,1
Invoice 157051,1
Invoice 28695,1
Invoice 142357,1
Invoice 109287,2
Invoice 158611,1
Invoice 155887,1
Invoice 155060,1
Invoice 144516,1
Invoice 124650,1
Invoice 134415,2
Invoice 147731,1
Invoice 117430,1
Invoice 153865,1
Invoice 157663,1
Invoice 157175,1
Invoice 149152,1
Invoice 151813,1
Invoice 151023,1
Invoice 6537,1
Invoice 158283,1
Invoice 157770,1
Invoice 155301,1
Invoice 151166,1
Invoice 145793,1
Invoice 148126,1
Invoice 146779,1
Invoice 147775,1
Invoice 158036,1
Invoice 116059,2
Invoice 137554,1
Invoice 149144,1
Invoice 138865,2
Invoice 154689,1
Invoice 153178,1
Invoice 143099,1
Invoice 11738,2
Invoice 152638,1
Invoice 34006,1
Invoice 152177,1
Invoice 123251,2
Invoice 143244,1
Invoice 148705,1
Invoice 144183,1
Invoice 156752,1
Invoice 155119,1
Invoice 153882,1
Invoice 147086,1
Invoice 44726,2
Invoice 155964,1
Invoice 155783,1
Invoice 159116,1
Invoice 159348,1
Invoice 142540,1
Invoice 152593,1
Invoice 35065,1
Invoice 63024,2
Invoice 149367,1
Invoice 134945,1
Invoice 25001,2
Invoice 150394,1
Invoice 148856,1
Invoice 87686,1
Invoice 37121,2
Invoice 158454,1
Invoice 151504,1
Invoice 145031,1
Invoice 150388,1
Invoice 144346,1
Invoice 81748,1
Invoice 158114,1
Invoice 144543,1
Invoice 148199,1
Invoice 105353,1
Invoice 149484,1
Invoice 147523,1
Invoice 150126,1
Invoice 146775,1
Invoice 81037,2
Invoice 148331,1
Invoice 154415,1
Invoice 58219,2
Invoice 148063,1
Invoice 147288,1
Invoice 148278,1
Invoice 78404,2
Invoice 154598,1
Invoice 43934,2
Invoice 12704,1
Invoice 157580,1
Invoice 141761,2
Invoice 98401,2
Invoice 145776,1
Invoice 103564,2
Invoice 146488,1
Invoice 151743,1
Invoice 148355,1
Invoice 87153,2
Invoice 14070,3
Invoice 91380,3
Invoice 109440,1
Invoice 91730,2
Invoice 131586,2
Invoice 144750,1
Invoice 125775,2
Invoice 2840,2
Invoice 144231,1
Invoice 156077,1
Invoice 156925,1
Invoice 24829,2
Invoice 155262,1
Invoice 154096,1
Invoice 99199,2
Invoice 153303,1
Invoice 159248,1
Invoice 44906,2
Invoice 17471,2
Invoice 149562,1
Invoice 23359,2
Invoice 142231,1
Invoice 30608,2
Invoice 158301,1
Invoice 151121,1
Invoice 137244,2
Invoice 58331,2
Invoice 158045,1
Invoice 39000,2
Invoice 159040,1
Invoice 151451,1
Invoice 51162,2
Invoice 30833,2
Invoice 18820,2
Invoice 152720,1
Invoice 75973,2
Invoice 126431,1
Invoice 154865,1
Invoice 150028,1
Invoice 148402,1
Invoice 119138,2
Invoice 144485,1
Invoice 135916,2
Invoice 53204,2
Invoice 115839,2
Invoice 62960,2
Invoice 150878,1
Invoice 152877,1
Invoice 61262,2
Invoice 68024,2
Invoice 29642,2
Invoice 146143,1
Invoice 127213,4
Invoice 143248,1
Invoice 67957,1
Invoice 142247,1
Invoice 136341,2
Invoice 148709,1
Invoice 78917,1
Invoice 147657,1
Invoice 151747,1
Invoice 43986,2
Invoice 156862,1
Invoice 15771,2
Invoice 145980,1
Invoice 96786,2
Invoice 14181,1
Invoice 47861,2
Invoice 82952,2
Invoice 147426,1
Invoice 16820,2
Invoice 146006,1
Invoice 146659,1
Invoice 47395,2
Invoice 142457,1
Invoice 34425,2
Invoice 145464,1
Invoice 1751,1
Invoice 118031,2
Invoice 153370,1
Invoice 49212,2
Invoice 147667,1
Invoice 147964,1
Invoice 146406,1
Invoice 156201,1
Invoice 75958,2
Invoice 146322,1
Invoice 48026,2
Invoice 147735,1
Invoice 158272,1
Invoice 115376,2
Invoice 146423,1
Invoice 158430,1
Invoice 151551,1
Invoice 146139,1
Invoice 150346,1
Invoice 101475,2
Invoice 150748,1
Invoice 154892,1
Invoice 143370,1
Invoice 145605,1
Invoice 150610,1
Invoice 93245,1
Invoice 143447,1
Invoice 143488,1
Invoice 149912,1
Invoice 153685,1
Invoice 130264,2
Invoice 113124,2
Invoice 149703,1
Invoice 148177,1
Invoice 155588,1
Invoice 146367,1
Invoice 124507,2
Invoice 156935,1
Invoice 155943,1
Invoice 142911,1
Invoice 152585,1
Invoice 150319,1
Invoice 148436,1
Invoice 16275,2
Invoice 150140,1
Invoice 47267,1
Invoice 3394,1
Invoice 155618,1
Invoice 102238,2
Invoice 156302,1
Invoice 48128,2
Invoice 159090,1
Invoice 143832,1
Invoice 150160,1
Invoice 83162,2
Invoice 22899,2
Invoice 8341,3
Invoice 145716,1
Invoice 90898,1
Invoice 103481,2
Invoice 153045,1
Invoice 151201,1
Invoice 114413,2
Invoice 145271,1
Invoice 155483,1
Invoice 104356,2
Invoice 68364,2
Invoice 148945,1
Invoice 146698,1
Invoice 140983,2
Invoice 150846,1
Invoice 103402,1
Invoice 142990,1
Invoice 133826,3
Invoice 148132,1
Invoice 1930,1
Invoice 147196,1
Invoice 151821,1
Invoice 75619,3
Invoice 155361,1
Invoice 90017,1
Invoice 157539,1
Invoice 149081,1
Invoice 156304,1
Invoice 146578,1
Invoice 156297,1
Invoice 56276,3
Invoice 155054,1
Invoice 111797,2
Invoice 147149,1
Invoice 159241,1
Invoice 155720,1
Invoice 10580,2
Invoice 150816,1
Invoice 156637,1
Invoice 153245,1
Invoice 108317,3
Invoice 152298,1
Invoice 92164,2
Invoice 53776,1
Invoice 74653,2
Invoice 154666,1
Invoice 16235,2
Invoice 157893,1
Invoice 71433,2
Invoice 49994,2
Invoice 145724,1
Invoice 153975,1
Invoice 65143,2
Invoice 150330,1
Invoice 8068,2
Invoice 132629,2
Invoice 131936,1
Invoice 154228,1
Invoice 144751,1
Invoice 156233,1
Invoice 152237,1
Invoice 147864,1
Invoice 17178,2
Invoice 144089,1
Invoice 154740,1
Invoice 25242,2
Invoice 145921,1
Invoice 153125,1
Invoice 156215,1
Invoice 152994,1
Invoice 126461,2
Invoice 152792,1
Invoice 64668,2
Invoice 91742,3
Invoice 146105,1
Invoice 156435,1
Invoice 155655,1
Invoice 159164,1
Invoice 78694,1
Invoice 14963,2
Invoice 81046,2
Invoice 79409,1
Invoice 148563,1
Invoice 146501,1
Invoice 157296,1
Invoice 154726,1
Invoice 148204,1
Invoice 157871,1
Invoice 36534,1
Invoice 152567,1
Invoice 92773,2
Invoice 152444,1
Invoice 33112,2
Invoice 18545,1
Invoice 16826,2
Invoice 87967,3
Invoice 150301,1
Invoice 90971,1
Invoice 8466,2
Invoice 51550,1
Invoice 43009,2
Invoice 52924,1
Invoice 45989,1
Invoice 156578,1
Invoice 151835,1
Invoice 124508,3
Invoice 27850,2
Invoice 54746,1
Invoice 147079,1
Invoice 91246,2
Invoice 9525,1
Invoice 2550,1
Invoice 143701,1
Invoice 157072,1
Invoice 18514,2
Invoice 110080,1
Invoice 57122,2
Invoice 145010,1
Invoice 152470,1
Invoice 155160,1
Invoice 158044,1
Invoice 140657,2
Invoice 101185,1
Invoice 149145,1
Invoice 154649,1
Invoice 158825,1
Invoice 156672,1
Invoice 74441,2
Invoice 158440,1
Invoice 156430,1
Invoice 149383,1
Invoice 143732,1
Invoice 101015,1
Invoice 153387,1
Invoice 156436,1
Invoice 61773,1
Invoice 152921,1
Invoice 152053,1
Invoice 9054,2
Invoice 148520,1
Invoice 80363,1
Invoice 153918,1
Invoice 151458,1
Invoice 63730,2
Invoice 144608,1
Invoice 84064,2
Invoice 112852,1
Invoice 151203,1
Invoice 142589,1
Invoice 36306,1
Invoice 122031,1
Invoice 151706,1
Invoice 157861,1
Invoice 100504,2
Invoice 154862,1
Invoice 77339,1
Invoice 69285,2
Invoice 61824,3
Invoice 151141,1
Invoice 67657,2
Invoice 86375,2
Invoice 156018,1
Invoice 144122,1
Invoice 113104,2
Invoice 9872,4
Invoice 146798,1
Invoice 29499,2
Invoice 106465,2
Invoice 143286,1
Invoice 146445,1
Invoice 59844,2
Invoice 150707,1
Invoice 95778,2
Invoice 143481,1
Invoice 107544,2
Invoice 121286,2
Invoice 143328,1
Invoice 153723,1
Invoice 42844,2
Invoice 142901,1
Invoice 142355,1
Invoice 145242,1
Invoice 151565,1
Invoice 156886,1
Invoice 3596,2
Invoice 152292,1
Invoice 143542,1
Invoice 152952,1
Invoice 30318,1
Invoice 103223,2
Invoice 147478,1
Invoice 945,1
Invoice 67208,2
Invoice 157292,1
Invoice 158078,1
Invoice 5272,1
Invoice 146923,1
Invoice 93598,2
Invoice 149394,1
Invoice 158476,1
Invoice 154214,1
Invoice 71273,2
Invoice 149786,1
Invoice 142033,1
Invoice 127816,2
Invoice 93625,2
Invoice 126391,2
Invoice 153600,1
Invoice 9250,2
Invoice 159095,1
Invoice 51982,1
Invoice 142615,1
Invoice 55843,2
Invoice 144146,1
Invoice 139841,2
Invoice 156847,1
Invoice 149741,1
Invoice 131746,2
Invoice 152411,1
Invoice 131157,2
Invoice 44228,2
Invoice 158202,1
Invoice 127148,2
Invoice 155408,1
Invoice 146770,1
Invoice 96909,2
Invoice 146211,1
Invoice 24533,2
Invoice 151221,1
Invoice 148986,1
Invoice 150085,1
Invoice 147026,1
Invoice 75464,2
Invoice 146361,1
Invoice 76519,2
Invoice 147581,1
Invoice 150680,1
Invoice 152209,1
Invoice 92606,2
Invoice 146777,1
Invoice 116185,1
Invoice 151075,1
Invoice 154413,1
Invoice 157615,1
Invoice 151066,1
Invoice 145723,1
Invoice 67337,1
Invoice 151596,1
Invoice 101579,2
Invoice 144518,1
Invoice 150577,1
Invoice 148148,1
Invoice 64123,2
Invoice 159316,1
Invoice 143004,1
Invoice 150856,1
Invoice 142534,1
Invoice 109433,2
Invoice 148460,1
Invoice 2435,2
Invoice 142941,1
Invoice 119350,2
Invoice 150407,1
Invoice 19727,1
Invoice 145708,1
Invoice 30632,2
Invoice 143821,1
Invoice 146739,1
Invoice 64324,2
Invoice 144984,1
Invoice 148764,1
Invoice 109210,1
Invoice 154612,1
Invoice 143702,1
Invoice 59354,2
Invoice 142560,1
Invoice 145421,1
Invoice 152125,1
Invoice 146300,1
Invoice 157794,1
Invoice 155982,1
Invoice 155924,1
Invoice 146976,1
Invoice 98724,1
Invoice 159220,1
Invoice 156197,1
Invoice 5134,2
Invoice 148700,1
Invoice 149639,1
Invoice 90283,2
Invoice 33316,2
Invoice 142414,1
Invoice 151298,1
Invoice 154747,1
Invoice 30804,2
Invoice 34557,2
Invoice 144050,1
Invoice 147632,1
Invoice 50424,2
Invoice 69353,2
Invoice 152329,1
Invoice 126091,1
Invoice 143992,1
Invoice 1919,2
Invoice 152960,1
Invoice 42292,2
Invoice 153002,1
Invoice 96449,2
Invoice 159088,1
Invoice 152854,1
Invoice 108700,2
Invoice 149090,1
Invoice 146299,1
Invoice 114431,2
Invoice 159262,1
Invoice 78444,2
Invoice 145145,1
Invoice 146882,1
Invoice 84954,2
Invoice 94053,2
Invoice 146279,1
Invoice 127031,2
Invoice 35221,2
Invoice 156860,1
Invoice 146673,1
Invoice 103110,2
Invoice 93652,2
Invoice 157287,1
Invoice 154683,1
Invoice 2125,2
Invoice 154169,1
Invoice 57684,2
Invoice 156919,1
Invoice 141829,1
Invoice 144637,1
Invoice 93950,2
Invoice 152233,1
Invoice 146366,1
Invoice 87366,2
Invoice 148766,1
Invoice 154594,1
Invoice 142611,1
Invoice 34534,2
Invoice 157700,1
Invoice 150273,1
Invoice 151517,1
Invoice 116221,2
Invoice 153794,1
Invoice 154335,1
Invoice 147542,1
Invoice 123231,2
Invoice 149401,1
Invoice 155364,1
Invoice 47714,2
Invoice 55185,2
Invoice 148441,1
Invoice 52302,2
Invoice 86930,2
Invoice 155013,1
Invoice 157489,1
Invoice 4802,1
Invoice 146837,1
Invoice 37287,2
Invoice 143216,1
Invoice 144525,1
Invoice 157644,1
Invoice 143922,1
Invoice 146043,1
Invoice 158256,1
Invoice 150303,1
Invoice 142884,1
Invoice 69435,2
Invoice 118474,2
Invoice 11027,2
Invoice 60313,2
Invoice 147042,1
Invoice 145256,1
Invoice 63519,2
Invoice 159325,1
Invoice 158298,1
Invoice 155087,1
Invoice 115994,2
Invoice 59805,2
Invoice 149664,1
Invoice 148452,1
Invoice 33865,2
Invoice 24108,2
Invoice 157000,1
Invoice 55952,2
Invoice 5858,2
Invoice 159001,1
Invoice 33709,1
Invoice 45365,2
Invoice 421,2
Invoice 145373,1
Invoice 46242,2
Invoice 46922,2
Invoice 142826,1
Invoice 78381,2
Invoice 107261,1
Invoice 39772,2
Invoice 148595,1
Invoice 150066,1
Invoice 15848,2
Invoice 124241,2
Invoice 150913,1
Invoice 3755,1
Invoice 142524,1
Invoice 155543,1
Invoice 147574,1
Invoice 151342,1
Invoice 150634,1
Invoice 121234,2
Invoice 152925,1
Invoice 153941,1
Invoice 146887,1
Invoice 149718,1
Invoice 106060,2
Invoice 157362,1
Invoice 148570,1
Invoice 77689,2
Invoice 18192,1
Invoice 154234,1
Invoice 142121,1
Invoice 144494,1
Invoice 150624,1
Invoice 157360,1
Invoice 157891,1
Invoice 94492,2
Invoice 142824,1
Invoice 97552,2
Invoice 147635,1
Invoice 149869,1
Invoice 86069,2
Invoice 58402,2
Invoice 14713,1
Invoice 157757,1
Invoice 142699,1
Invoice 4427,2
Invoice 155848,1
Invoice 154119,1
Invoice 112703,2
Invoice 17002,2
Invoice 148087,1
Invoice 158587,1
Invoice 122047,2
Invoice 42770,2
Invoice 150095,1
Invoice 15961,2
Invoice 151698,1
Invoice 147675,1
Invoice 149373,1
Invoice 134801,2
Invoice 154613,1
Invoice 154763,1
Invoice 52357,2
Invoice 150569,1
Invoice 151150,1
Invoice 135576,2
Invoice 154347,1
Invoice 144837,1
Invoice 158684,1
Invoice 152281,1
Invoice 18065,1
Invoice 154310,1
Invoice 399,2
Invoice 142738,1
Invoice 141000,2
Invoice 147616,1
Invoice 81020,2
Invoice 150400,1
Invoice 146318,1
Invoice 111991,2
Invoice 148379,1
Invoice 106149,2
Invoice 11227,2
Invoice 148288,1
Invoice 144755,1
Invoice 152157,1
Invoice 75295,2
Invoice 35352,1
Invoice 63949,1
Invoice 147218,1
Invoice 85869,2
Invoice 150571,1
Invoice 126825,2
Invoice 90628,2
Invoice 143869,1
Invoice 154033,1
Invoice 141322,2
Invoice 13630,2
Invoice 156983,1
Invoice 124947,2
Invoice 69063,2
Invoice 158712,1
Invoice 41482,2
Invoice 97729,2
Invoice 158299,1
Invoice 65950,2
Invoice 150029,1
Invoice 156695,1
Invoice 126107,2
Invoice 155222,1
Invoice 33828,2
Invoice 143562,1
Invoice 153028,1
Invoice 147746,1
Invoice 146147,1
Invoice 42330,2
Invoice 158894,1
Invoice 130136,2
Invoice 158619,1
Invoice 157075,1
Invoice 150658,1
Invoice 143686,1
Invoice 115808,2
Invoice 155263,1
Invoice 143594,1
Invoice 139568,2
Invoice 153942,1
Invoice 136032,2
Invoice 150214,1
Invoice 141606,2
Invoice 150715,1
Invoice 380,2
Invoice 151364,1
Invoice 32565,2
Invoice 20706,2
Invoice 137573,1
Invoice 153086,1
Invoice 135712,2
Invoice 24543,2
Invoice 148783,1
Invoice 151443,1
Invoice 32870,2
Invoice 128271,1
Invoice 143646,1
Invoice 146614,1
Invoice 144769,1
Invoice 232,2
Invoice 103619,1
Invoice 154445,1
Invoice 67467,1
Invoice 157267,1
Invoice 23043,2
Invoice 130910,2
Invoice 153451,1
Invoice 115489,2
Invoice 158460,1
Invoice 61597,2
Invoice 118827,2
Invoice 154560,1
Invoice 7445,3
Invoice 144985,1
Invoice 144799,1
Invoice 153022,1
Invoice 9736,2
Invoice 145073,1
Invoice 129450,2
Invoice 152485,1
Invoice 24637,2
Invoice 158010,1
Invoice 36074,2
Invoice 150199,1
Invoice 26363,2
Invoice 153128,1
Invoice 153744,1
Invoice 130128,2
Invoice 152785,1
Invoice 150920,1
Invoice 155921,1
Invoice 143294,1
Invoice 156000,1
Invoice 148889,1
Invoice 85690,1
Invoice 157018,1
Invoice 12889,2
Invoice 152394,1
Invoice 71217,1
Invoice 158206,1
Invoice 144286,1
Invoice 158413,1
Invoice 155902,1
Invoice 143159,1
Invoice 151130,1
Invoice 154707,1
Invoice 157519,1
Invoice 120725,1
Invoice 155300,1
Invoice 147533,1
Invoice 147770,1
Invoice 154555,1
Invoice 154705,1
Invoice 158996,1
Invoice 145979,1
Invoice 144859,1
Invoice 144147,1
Invoice 147637,1
Invoice 86303,2
Invoice 151228,1
Invoice 63608,2
Invoice 14061,1
Invoice 155699,1
Invoice 139588,2
Invoice 54727,2
Invoice 151432,1
Invoice 144561,1
Invoice 148286,1
Invoice 139565,2
Invoice 66483,1
Invoice 143374,1
Invoice 159153,1
Invoice 145937,1
Invoice 114695,2
Invoice 131805,1
Invoice 157731,1
Invoice 142187,1
Invoice 6369,2
Invoice 151768,1
Invoice 158260,1
Invoice 154097,1
Invoice 115333,2
Invoice 135231,1
Invoice 156936,1
Invoice 70274,2
Invoice 142406,1
Invoice 70641,2
Invoice 151586,1
Invoice 8405,2
Invoice 124967,1
Invoice 141996,1
Invoice 150832,1
Invoice 157939,1
Invoice 142237,1
Invoice 142773,1
Invoice 40653,2
Invoice 148474,1
Invoice 80578,1
Invoice 149315,1
Invoice 147277,1
Invoice 153635,1
Invoice 48711,1
Invoice 88842,1
Invoice 135433,2
Invoice 8935,2
Invoice 151317,1
Invoice 154975,1
Invoice 144544,1
Invoice 154237,1
Invoice 157789,1
Invoice 155282,1
Invoice 143536,1
Invoice 146010,1
Invoice 77275,2
Invoice 81656,2
Invoice 157930,1
Invoice 137066,1
Invoice 150922,1
Invoice 12392,1
Invoice 148227,1
Invoice 152771,1
Invoice 6944,2
Invoice 151463,1
Invoice 148900,1
Invoice 150426,1
Invoice 111094,1
Invoice 147803,1
Invoice 55472,2
Invoice 158568,1
Invoice 158678,1
Invoice 157940,1
Invoice 143257,1
Invoice 150775,1
Invoice 34855,2
Invoice 145009,1
Invoice 156476,1
Invoice 153869,1
Invoice 99891,1
Invoice 146216,1
Invoice 41154,2
Invoice 150670,1
Invoice 151540,1
Invoice 154385,1
Invoice 76485,2
Invoice 149695,1
Invoice 155884,1
Invoice 145393,1
Invoice 105279,2
Invoice 145409,1
Invoice 154235,1
Invoice 150458,1
Invoice 159343,1
Invoice 146970,1
Invoice 153884,1
Invoice 157074,1
Invoice 152466,1
Invoice 14393,1
Invoice 53503,2
Invoice 129841,1
Invoice 157251,1
Invoice 151951,1
Invoice 143507,1
Invoice 58433,2
Invoice 150278,1
Invoice 29676,1
Invoice 146041,1
Invoice 146483,1
Invoice 145910,1
Invoice 149222,1
Invoice 104019,1
Invoice 157103,1
Invoice 125611,1
Invoice 147814,1
Invoice 150546,1
Invoice 144221,1
Invoice 91792,2
Invoice 138978,1
Invoice 23267,2
Invoice 151405,1
Invoice 133054,2
Invoice 144461,1
Invoice 150294,1
Invoice 89373,2
Invoice 157560,1
Invoice 105288,1
Invoice 148251,1
Invoice 144911,1
Invoice 142978,1
Invoice 153124,1
Invoice 158352,1
Invoice 67633,1
Invoice 148065,1
Invoice 142902,1
Invoice 157745,1
Invoice 145718,1
Invoice 155152,1
Invoice 156993,1
Invoice 34828,1
Invoice 156151,1
Invoice 144567,1
Invoice 155104,1
Invoice 149338,1
Invoice 148453,1
Invoice 149232,1
Invoice 143200,1
Invoice 158061,1
Invoice 143655,1
Invoice 159140,1
Invoice 159044,1
Invoice 151973,1
Invoice 148322,1
Invoice 128065,2
Invoice 68648,1
Invoice 143909,1
Invoice 147888,1
Invoice 156697,1
Invoice 158842,1
Invoice 146787,1
Invoice 146426,1
Invoice 142498,1
Invoice 149225,1
Invoice 123601,2
Invoice 143392,1
Invoice 107440,2
Invoice 153808,1
Invoice 151723,1
Invoice 142016,1
Invoice 154527,1
Invoice 156747,1
Invoice 153199,1
Invoice 152482,1
Invoice 154690,1
Invoice 145211,1
Invoice 143182,1
Invoice 159025,1
Invoice 150348,1
Invoice 124758,2
Invoice 142272,1
Invoice 155967,1
Invoice 65308,1
Invoice 148209,1
Invoice 122869,2
Invoice 157559,1
Invoice 123109,1
Invoice 142085,1
Invoice 151033,1
Invoice 145636,1
Invoice 143246,1
Invoice 92694,1
Invoice 149465,1
Invoice 147235,1
Invoice 152986,1
Invoice 155376,1
Invoice 156576,1
Invoice 156518,1
Invoice 145843,1
Invoice 127146,1
Invoice 150951,1
Invoice 155995,1
Invoice 139040,1
Invoice 49820,1
Invoice 96019,2
Invoice 121019,2
Invoice 144776,1
Invoice 13451,2
Invoice 147326,1
Invoice 151649,1
Invoice 158959,1
Invoice 155371,1
Invoice 156248,1
Invoice 155799,1
Invoice 147427,1
Invoice 156717,1
Invoice 153012,1
Invoice 153234,1
Invoice 73242,1
Invoice 7528,2
Invoice 150876,1
Invoice 148098,1
Invoice 154440,1
Invoice 26221,1
Invoice 156378,1
Invoice 66648,2
Invoice 157068,1
Invoice 149807,1
Invoice 152991,1
Invoice 121221,2
Invoice 153204,1
Invoice 152231,1
Invoice 146060,1
Invoice 152568,1
Invoice 150446,1
Invoice 145021,1
Invoice 151013,1
Invoice 155815,1
Invoice 147190,1
Invoice 144889,1
Invoice 56139,1
Invoice 144395,1
Invoice 154885,1
Invoice 151784,1
Invoice 144352,1
Invoice 129258,2
Invoice 146221,1
Invoice 19540,2
Invoice 148969,1
Invoice 158443,1
Invoice 144548,1
Invoice 146791,1
Invoice 158519,1
Invoice 106202,1
Invoice 148902,1
Invoice 143844,1
Invoice 115085,1
Invoice 155979,1
Invoice 150467,1
Invoice 157782,1
Invoice 143647,1
Invoice 153544,1
Invoice 155184,1
Invoice 30973,2
Invoice 149617,1
Invoice 145236,1
Invoice 44382,2
Invoice 147014,1
Invoice 155384,1
Invoice 152794,1
Invoice 153379,1
Invoice 158487,1
Invoice 144088,1
Invoice 67462,2
Invoice 151679,1
Invoice 151744,1
Invoice 142854,1
Invoice 47612,1
Invoice 149648,1
Invoice 158341,1
Invoice 99133,1
Invoice 153021,1
Invoice 2473,2
Invoice 147734,1
Invoice 27786,2
Invoice 143963,1
Invoice 146733,1
Invoice 145507,1
Invoice 157186,1
Invoice 152666,1
Invoice 17665,2
Invoice 142379,1
Invoice 154086,1
Invoice 157857,1
Invoice 148020,1
Invoice 159053,1
Invoice 151002,1
Invoice 74371,1
Invoice 148807,2
Invoice 148927,1
Invoice 154823,1
Invoice 131673,1
Invoice 146788,2
Invoice 157974,1
Invoice 156753,1
Invoice 145672,1
Invoice 112796,2
Invoice 124333,2
Invoice 154702,1
Invoice 157167,1
Invoice 46718,1
Invoice 156166,1
Invoice 92239,1
Invoice 151623,1
Invoice 4763,2
Invoice 147331,1
Invoice 147230,1
Invoice 144405,1
Invoice 152726,1
Invoice 155648,1
Invoice 153243,1
Invoice 145210,1
Invoice 156085,1
Invoice 144999,1
Invoice 149847,1
Invoice 93764,1
Invoice 36408,2
Invoice 151081,1
Invoice 119385,2
Invoice 147894,1
Invoice 156370,1
Invoice 142199,1
