,Invoice ID,sum(Rejection Reason Count)
1150,Invoice 15479,0
1151,Invoice 13507,0
1152,Invoice 42441,0
1153,Invoice 120116,0
1154,Invoice 38034,0
1155,Invoice 107759,0
1156,Invoice 85615,0
1157,Invoice 72137,0
1158,Invoice 100833,0
1159,Invoice 54454,0
1160,Invoice 106653,0
1161,Invoice 55949,0
1162,Invoice 1225,0
1163,Invoice 90848,0
1164,Invoice 55018,0
1165,Invoice 121,0
1166,Invoice 71153,0
1167,Invoice 245332,0
1168,Invoice 72502,0
1169,Invoice 79212,0
1170,Invoice 114043,0
1171,Invoice 48809,0
1172,Invoice 113096,0
1173,Invoice 272281,0
1174,Invoice 440,0
1175,Invoice 85656,0
1176,Invoice 53896,0
1177,Invoice 25221,0
1178,Invoice 318908,0
1179,Invoice 56805,0
1180,Invoice 96927,0
1181,Invoice 54018,0
1182,Invoice 98060,0
1183,Invoice 116488,0
1184,Invoice 41401,0
1185,Invoice 13642,0
1186,Invoice 8815,0
1187,Invoice 68345,0
1188,Invoice 99886,0
1189,Invoice 42765,0
1190,Invoice 13229,0
1191,Invoice 10922,0
1192,Invoice 8683,0
1193,Invoice 59924,0
1194,Invoice 116098,0
1195,Invoice 124840,0
1196,Invoice 67533,0
1197,Invoice 125235,0
1198,Invoice 31534,0
1199,Invoice 65616,0
1200,Invoice 126127,0
1201,Invoice 129555,0
1202,Invoice 83676,0
1203,Invoice 224090,0
1204,Invoice 262266,0
1205,Invoice 208820,0
1206,Invoice 2891,0
1207,Invoice 38205,0
1208,Invoice 41590,0
1209,Invoice 79206,0
1210,Invoice 106603,0
1211,Invoice 72339,0
1212,Invoice 22160,0
1213,Invoice 141009,0
1214,Invoice 59521,0
1215,Invoice 204180,0
1216,Invoice 112016,0
1217,Invoice 28387,0
1218,Invoice 72481,0
1219,Invoice 83391,0
1220,Invoice 33829,0
1221,Invoice 121895,0
1222,Invoice 60624,0
1223,Invoice 9669,0
1224,Invoice 215453,0
1225,Invoice 57613,0
1226,Invoice 58530,0
1227,Invoice 171438,0
1228,Invoice 22600,0
1229,Invoice 61803,0
1230,Invoice 12043,0
1231,Invoice 75556,0
1232,Invoice 93476,0
1233,Invoice 58563,0
1234,Invoice 181959,0
1235,Invoice 167918,0
1236,Invoice 34523,0
1237,Invoice 42152,0
1238,Invoice 62610,0
1239,Invoice 114487,0
1240,Invoice 103233,0
1241,Invoice 17222,0
1242,Invoice 7853,0
1243,Invoice 57249,0
1244,Invoice 22636,0
1245,Invoice 50421,0
1246,Invoice 266476,0
1247,Invoice 115958,0
1248,Invoice 67714,0
1249,Invoice 17337,0
1250,Invoice 124423,0
1251,Invoice 73471,0
1252,Invoice 3140,0
1253,Invoice 140777,0
1254,Invoice 63959,0
1255,Invoice 59114,0
1256,Invoice 106294,0
1257,Invoice 59363,0
1258,Invoice 169514,0
1259,Invoice 5965,0
1260,Invoice 53886,0
1261,Invoice 66402,0
1262,Invoice 35832,0
1263,Invoice 167002,0
1264,Invoice 167639,0
1265,Invoice 229240,0
1266,Invoice 228148,0
1267,Invoice 238665,0
1268,Invoice 186658,0
1269,Invoice 186065,0
1270,Invoice 176002,0
1271,Invoice 198174,0
1272,Invoice 211153,0
1273,Invoice 202769,0
1274,Invoice 232221,0
1275,Invoice 247184,0
1276,Invoice 197701,0
1277,Invoice 267722,0
1278,Invoice 253564,0
1279,Invoice 177693,0
1280,Invoice 239889,0
1281,Invoice 248675,0
1282,Invoice 196012,0
1283,Invoice 223851,0
1284,Invoice 211492,0
1285,Invoice 215000,0
1286,Invoice 166446,0
1287,Invoice 256723,0
1288,Invoice 271855,0
1289,Invoice 248962,0
1290,Invoice 248665,0
1291,Invoice 173287,0
1292,Invoice 206088,0
1293,Invoice 221392,0
1294,Invoice 247181,0
1295,Invoice 204284,0
1296,Invoice 187942,0
1297,Invoice 274858,0
1298,Invoice 218177,0
1299,Invoice 173794,0
1300,Invoice 211895,0
1301,Invoice 243327,0
1302,Invoice 213374,0
1303,Invoice 208313,0
1304,Invoice 191235,0
1305,Invoice 186242,0
1306,Invoice 259166,0
1307,Invoice 208282,0
1308,Invoice 231659,0
1309,Invoice 274367,0
1310,Invoice 231940,0
1311,Invoice 171275,0
1312,Invoice 183333,0
1313,Invoice 200850,0
1314,Invoice 189474,0
1315,Invoice 246414,0
1316,Invoice 160143,0
1317,Invoice 160308,0
1318,Invoice 206933,0
1319,Invoice 240393,0
1320,Invoice 57881,0
1321,Invoice 316394,0
1322,Invoice 287703,0
1323,Invoice 139952,0
1324,Invoice 159781,0
1325,Invoice 318520,0
1326,Invoice 300831,0
1327,Invoice 313477,0
1328,Invoice 90115,0
1329,Invoice 159445,0
1330,Invoice 235324,0
1331,Invoice 297966,0
1332,Invoice 218632,0
1333,Invoice 56637,0
1334,Invoice 277401,0
1335,Invoice 36442,0
1336,Invoice 131298,0
1337,Invoice 154796,0
1338,Invoice 72966,0
1339,Invoice 159844,0
1340,Invoice 46708,0
1341,Invoice 163663,0
1342,Invoice 58468,0
1343,Invoice 107183,0
1344,Invoice 219958,0
1345,Invoice 263664,0
1346,Invoice 142356,0
1347,Invoice 208433,0
1348,Invoice 24483,0
1349,Invoice 25539,0
1350,Invoice 30513,0
1351,Invoice 159606,0
1352,Invoice 254009,0
1353,Invoice 43503,0
1354,Invoice 17127,0
1355,Invoice 171069,0
1356,Invoice 117598,0
1357,Invoice 249254,0
1358,Invoice 215218,0
1359,Invoice 50628,0
1360,Invoice 128991,0
1361,Invoice 246229,0
1362,Invoice 278166,0
1363,Invoice 185669,0
1364,Invoice 326197,0
1365,Invoice 86668,0
1366,Invoice 80954,0
1367,Invoice 85140,0
1368,Invoice 274988,0
1369,Invoice 26179,0
1370,Invoice 20342,0
1371,Invoice 264650,0
1372,Invoice 58493,0
1373,Invoice 289884,0
1374,Invoice 228674,0
1375,Invoice 317267,0
1376,Invoice 175606,0
1377,Invoice 123633,0
1378,Invoice 179597,0
1379,Invoice 196963,0
1380,Invoice 252056,0
1381,Invoice 31351,0
1382,Invoice 288621,0
1383,Invoice 81922,0
1384,Invoice 225276,0
1385,Invoice 325694,0
1386,Invoice 194287,0
1387,Invoice 279786,0
1388,Invoice 165647,0
1389,Invoice 139372,0
1390,Invoice 242329,0
1391,Invoice 151629,0
1392,Invoice 321232,0
1393,Invoice 309255,0
1394,Invoice 280790,0
1395,Invoice 302033,0
1396,Invoice 178756,0
1397,Invoice 149955,0
1398,Invoice 318222,0
1399,Invoice 317735,0
1400,Invoice 324111,0
1401,Invoice 203612,0
1402,Invoice 172852,0
1403,Invoice 236925,0
1404,Invoice 208457,0
1405,Invoice 99931,0
1406,Invoice 212699,0
1407,Invoice 234055,0
1408,Invoice 3483,0
1409,Invoice 317917,0
1410,Invoice 56987,0
1411,Invoice 309342,0
1412,Invoice 179572,0
1413,Invoice 307509,0
1414,Invoice 213702,0
1415,Invoice 299257,0
1416,Invoice 322593,0
1417,Invoice 2431,0
1418,Invoice 251747,0
1419,Invoice 255516,0
1420,Invoice 281003,0
1421,Invoice 184159,0
1422,Invoice 209014,0
1423,Invoice 204933,0
1424,Invoice 304281,0
1425,Invoice 256563,0
1426,Invoice 309521,0
1427,Invoice 85154,0
1428,Invoice 128096,0
1429,Invoice 278806,0
1430,Invoice 151818,0
1431,Invoice 326827,0
1432,Invoice 320285,0
1433,Invoice 52559,0
1434,Invoice 96226,0
1435,Invoice 33,0
1436,Invoice 131650,0
1437,Invoice 168015,0
1438,Invoice 206781,0
1439,Invoice 199500,0
1440,Invoice 282243,0
1441,Invoice 263442,0
1442,Invoice 293527,0
1443,Invoice 275091,0
1444,Invoice 301058,0
1445,Invoice 271359,0
1446,Invoice 251283,0
1447,Invoice 312361,0
1448,Invoice 215725,0
1449,Invoice 122722,0
1450,Invoice 317615,0
1451,Invoice 173686,0
1452,Invoice 166562,0
1453,Invoice 223989,0
1454,Invoice 301506,0
1455,Invoice 103499,0
1456,Invoice 262685,0
1457,Invoice 299445,0
1458,Invoice 146414,0
1459,Invoice 264657,0
1460,Invoice 92797,0
1461,Invoice 181862,0
1462,Invoice 325547,0
1463,Invoice 309331,0
1464,Invoice 314703,0
1465,Invoice 24487,0
1466,Invoice 18347,0
1467,Invoice 240070,0
1468,Invoice 42343,0
1469,Invoice 153427,0
1470,Invoice 142433,0
1471,Invoice 246026,0
1472,Invoice 231643,0
1473,Invoice 267793,0
1474,Invoice 154979,0
1475,Invoice 200989,0
1476,Invoice 263284,0
1477,Invoice 303576,0
1478,Invoice 173991,0
1479,Invoice 290431,0
1480,Invoice 315406,0
1481,Invoice 260858,0
1482,Invoice 181808,0
1483,Invoice 218251,0
1484,Invoice 287859,0
1485,Invoice 225587,0
1486,Invoice 252100,0
1487,Invoice 152235,0
1488,Invoice 300862,0
1489,Invoice 146296,0
1490,Invoice 120568,0
1491,Invoice 241152,0
1492,Invoice 174515,0
1493,Invoice 188876,0
1494,Invoice 128609,0
1495,Invoice 229534,0
1496,Invoice 298525,0
1497,Invoice 149765,0
1498,Invoice 222868,0
1499,Invoice 237774,0
1500,Invoice 160050,0
1501,Invoice 153183,0
1502,Invoice 276493,0
1503,Invoice 206565,0
1504,Invoice 148360,0
1505,Invoice 232095,0
1506,Invoice 288427,0
1507,Invoice 151118,0
1508,Invoice 278551,0
1509,Invoice 212590,0
1510,Invoice 296144,0
1511,Invoice 85833,0
1512,Invoice 157586,0
1513,Invoice 166461,0
1514,Invoice 203809,0
1515,Invoice 284547,0
1516,Invoice 256842,0
1517,Invoice 295254,0
1518,Invoice 14212,0
1519,Invoice 277101,0
1520,Invoice 160008,0
1521,Invoice 154314,0
1522,Invoice 154857,0
1523,Invoice 174296,0
1524,Invoice 317943,0
1525,Invoice 105257,0
1526,Invoice 204143,0
1527,Invoice 229326,0
1528,Invoice 242080,0
1529,Invoice 43942,0
1530,Invoice 181022,0
1531,Invoice 264329,0
1532,Invoice 134645,0
1533,Invoice 316820,0
1534,Invoice 262710,0
1535,Invoice 293987,0
1536,Invoice 241932,0
1537,Invoice 181645,0
1538,Invoice 252680,0
1539,Invoice 273188,0
1540,Invoice 253566,0
1541,Invoice 205939,0
1542,Invoice 180583,0
1543,Invoice 282282,0
1544,Invoice 309063,0
1545,Invoice 228451,0
1546,Invoice 214135,0
1547,Invoice 207050,0
1548,Invoice 258497,0
1549,Invoice 310530,0
1550,Invoice 267078,0
1551,Invoice 235730,0
1552,Invoice 223920,0
1553,Invoice 186496,0
1554,Invoice 257729,0
1555,Invoice 177831,0
1556,Invoice 77764,0
1557,Invoice 169906,0
1558,Invoice 316698,0
1559,Invoice 230817,0
1560,Invoice 204028,0
1561,Invoice 288253,0
1562,Invoice 211032,0
1563,Invoice 240575,0
1564,Invoice 299281,0
1565,Invoice 303919,0
1566,Invoice 179050,0
1567,Invoice 193992,0
1568,Invoice 187231,0
1569,Invoice 192447,0
1570,Invoice 224773,0
1571,Invoice 217850,0
1572,Invoice 301428,0
1573,Invoice 240758,0
1574,Invoice 262031,0
1575,Invoice 292491,0
1576,Invoice 320981,0
1577,Invoice 318590,0
1578,Invoice 218642,0
1579,Invoice 309801,0
1580,Invoice 167523,0
1581,Invoice 271579,0
1582,Invoice 132087,0
1583,Invoice 201470,0
1584,Invoice 294021,0
1585,Invoice 323516,0
1586,Invoice 187765,0
1587,Invoice 236255,0
1588,Invoice 245020,0
1589,Invoice 221953,0
1590,Invoice 222071,0
1591,Invoice 169522,0
1592,Invoice 309352,0
1593,Invoice 302608,0
1594,Invoice 183533,0
1595,Invoice 131105,0
1596,Invoice 178888,0
1597,Invoice 257121,0
1598,Invoice 318139,0
1599,Invoice 242133,0
1600,Invoice 310356,0
1601,Invoice 46219,0
1602,Invoice 313458,0
1603,Invoice 249458,0
1604,Invoice 244172,0
1605,Invoice 164032,0
1606,Invoice 176654,0
1607,Invoice 199142,0
1608,Invoice 228202,0
1609,Invoice 277848,0
1610,Invoice 118042,0
1611,Invoice 183962,0
1612,Invoice 12171,0
1613,Invoice 305873,0
1614,Invoice 70143,0
1615,Invoice 231875,0
1616,Invoice 184413,0
1617,Invoice 274204,0
1618,Invoice 196293,0
1619,Invoice 86039,0
1620,Invoice 218907,0
1621,Invoice 271762,0
1622,Invoice 190087,0
1623,Invoice 271487,0
1624,Invoice 179577,0
1625,Invoice 167533,0
1626,Invoice 138679,0
1627,Invoice 124456,0
1628,Invoice 249502,0
1629,Invoice 309558,0
1630,Invoice 106339,0
1631,Invoice 287582,0
1632,Invoice 260823,0
1633,Invoice 319896,0
1634,Invoice 264697,0
1635,Invoice 184558,0
1636,Invoice 318156,0
1637,Invoice 247532,0
1638,Invoice 184452,0
1639,Invoice 204859,0
1640,Invoice 174844,0
1641,Invoice 188309,0
1642,Invoice 321485,0
1643,Invoice 246232,0
1644,Invoice 255297,0
1645,Invoice 322482,0
1646,Invoice 322325,0
1647,Invoice 150363,0
1648,Invoice 208144,0
1649,Invoice 145680,0
1650,Invoice 271130,0
1651,Invoice 159611,0
1652,Invoice 156675,0
1653,Invoice 219131,0
1654,Invoice 165717,0
1655,Invoice 190246,0
1656,Invoice 248824,0
1657,Invoice 307717,0
1658,Invoice 67985,0
1659,Invoice 265090,0
1660,Invoice 204811,0
1661,Invoice 271196,0
1662,Invoice 226591,0
1663,Invoice 23867,0
1664,Invoice 185748,0
1665,Invoice 167593,0
1666,Invoice 271857,0
1667,Invoice 37856,0
1668,Invoice 201610,0
1669,Invoice 115344,0
1670,Invoice 268979,0
1671,Invoice 197344,0
1672,Invoice 235450,0
1673,Invoice 69633,0
1674,Invoice 164387,0
1675,Invoice 263984,0
1676,Invoice 225695,0
1677,Invoice 230484,0
1678,Invoice 227870,0
1679,Invoice 323029,0
1680,Invoice 179666,0
1681,Invoice 249477,0
1682,Invoice 257058,0
1683,Invoice 174568,0
1684,Invoice 119112,0
1685,Invoice 189951,0
1686,Invoice 297892,0
1687,Invoice 170631,0
1688,Invoice 205997,0
1689,Invoice 191486,0
1690,Invoice 231787,0
1691,Invoice 247814,0
1692,Invoice 302493,0
1693,Invoice 309280,0
1694,Invoice 298855,0
1695,Invoice 242404,0
1696,Invoice 297745,0
1697,Invoice 193115,0
1698,Invoice 205194,0
1699,Invoice 250235,0
1700,Invoice 251567,0
1701,Invoice 178702,0
1702,Invoice 281487,0
1703,Invoice 325539,0
1704,Invoice 244675,0
1705,Invoice 224216,0
1706,Invoice 197520,0
1707,Invoice 292251,0
1708,Invoice 282252,0
1709,Invoice 193661,0
1710,Invoice 228681,0
1711,Invoice 286522,0
1712,Invoice 180836,0
1713,Invoice 277749,0
1714,Invoice 175836,0
1715,Invoice 291963,0
1716,Invoice 165823,0
1717,Invoice 198809,0
1718,Invoice 326728,0
1719,Invoice 269707,0
1720,Invoice 224165,0
1721,Invoice 178846,0
1722,Invoice 189982,0
1723,Invoice 283100,0
1724,Invoice 237952,0
1725,Invoice 189091,0
1726,Invoice 171644,0
1727,Invoice 274448,0
1728,Invoice 186907,0
1729,Invoice 210530,0
1730,Invoice 173854,0
1731,Invoice 179875,0
1732,Invoice 224896,0
1733,Invoice 171195,0
1734,Invoice 288447,0
1735,Invoice 234358,0
1736,Invoice 311871,0
1737,Invoice 267195,0
1738,Invoice 317131,0
1739,Invoice 292560,0
1740,Invoice 286642,0
1741,Invoice 321189,0
1742,Invoice 216957,0
1743,Invoice 227080,0
1744,Invoice 235924,0
1745,Invoice 247011,0
1746,Invoice 275156,0
1747,Invoice 239132,0
1748,Invoice 195183,0
1749,Invoice 264219,0
1750,Invoice 303532,0
1751,Invoice 317797,0
1752,Invoice 203248,0
1753,Invoice 307653,0
1754,Invoice 202406,0
1755,Invoice 239706,0
1756,Invoice 290027,0
1757,Invoice 309120,0
1758,Invoice 224305,0
1759,Invoice 218062,0
1760,Invoice 292392,0
1761,Invoice 272068,0
1762,Invoice 233059,0
1763,Invoice 259043,0
1764,Invoice 305749,0
1765,Invoice 311284,0
1766,Invoice 233162,0
1767,Invoice 196993,0
1768,Invoice 257370,0
1769,Invoice 251025,0
1770,Invoice 196833,0
1771,Invoice 168300,0
1772,Invoice 218994,0
1773,Invoice 318053,0
1774,Invoice 289644,0
1775,Invoice 220659,0
1776,Invoice 308102,0
1777,Invoice 220870,0
1778,Invoice 69471,0
1779,Invoice 167211,0
1780,Invoice 307535,0
1781,Invoice 187692,0
1782,Invoice 319257,0
1783,Invoice 303853,0
1784,Invoice 167348,0
1785,Invoice 172840,0
1786,Invoice 270202,0
1787,Invoice 173051,0
1788,Invoice 125600,0
1789,Invoice 169163,0
1790,Invoice 297070,0
1791,Invoice 1442,0
1792,Invoice 151598,0
1793,Invoice 134110,0
1794,Invoice 39533,1
1795,Invoice 16024,0
1796,Invoice 77530,0
1797,Invoice 59802,0
1798,Invoice 192348,0
1799,Invoice 325875,0
1800,Invoice 89072,0
1801,Invoice 243152,0
1802,Invoice 245229,0
1803,Invoice 24449,0
1804,Invoice 255905,0
1805,Invoice 322973,0
1806,Invoice 218338,0
1807,Invoice 165036,0
1808,Invoice 313190,0
1809,Invoice 254698,0
1810,Invoice 286400,0
1811,Invoice 66821,0
1812,Invoice 117897,0
1813,Invoice 135062,0
1814,Invoice 323541,0
1815,Invoice 78338,0
1816,Invoice 310526,0
1817,Invoice 220802,0
1818,Invoice 307678,0
1819,Invoice 177584,0
1820,Invoice 78169,0
1821,Invoice 188550,0
1822,Invoice 101747,0
1823,Invoice 271456,0
1824,Invoice 161211,0
1825,Invoice 187007,0
1826,Invoice 275220,0
1827,Invoice 302391,0
1828,Invoice 184373,0
1829,Invoice 314434,0
1830,Invoice 294801,0
1831,Invoice 160662,0
1832,Invoice 98376,0
1833,Invoice 231627,0
1834,Invoice 238860,0
1835,Invoice 51568,1
1836,Invoice 33324,0
1837,Invoice 313839,0
1838,Invoice 288748,0
1839,Invoice 85566,0
1840,Invoice 242971,0
1841,Invoice 50225,0
1842,Invoice 135597,0
1843,Invoice 198506,0
1844,Invoice 277121,0
1845,Invoice 160131,0
1846,Invoice 317488,0
1847,Invoice 272284,0
1848,Invoice 260657,0
1849,Invoice 114378,1
1850,Invoice 260935,0
1851,Invoice 256608,0
1852,Invoice 284556,0
1853,Invoice 188849,0
1854,Invoice 285198,0
1855,Invoice 194201,0
1856,Invoice 267664,0
1857,Invoice 36160,0
1858,Invoice 210821,0
1859,Invoice 171959,0
1860,Invoice 250941,0
1861,Invoice 214540,0
1862,Invoice 56064,0
1863,Invoice 34208,0
1864,Invoice 200083,0
1865,Invoice 205589,0
1866,Invoice 257753,0
1867,Invoice 175674,0
1868,Invoice 256560,0
1869,Invoice 243947,0
1870,Invoice 15637,0
1871,Invoice 84061,0
1872,Invoice 28030,1
1873,Invoice 201259,0
1874,Invoice 324171,0
1875,Invoice 38791,1
1876,Invoice 284563,0
1877,Invoice 289054,0
1878,Invoice 304784,0
1879,Invoice 191765,0
1880,Invoice 168470,0
1881,Invoice 218080,0
1882,Invoice 165214,0
1883,Invoice 223335,0
1884,Invoice 186276,0
1885,Invoice 13555,1
1886,Invoice 183327,0
1887,Invoice 201894,0
1888,Invoice 188116,0
1889,Invoice 256055,0
1890,Invoice 127345,1
1891,Invoice 45299,1
1892,Invoice 214286,0
1893,Invoice 119798,1
1894,Invoice 156689,1
1895,Invoice 210893,0
1896,Invoice 270588,0
1897,Invoice 215649,0
1898,Invoice 180411,0
1899,Invoice 181631,0
1900,Invoice 236043,0
1901,Invoice 202784,0
1902,Invoice 223484,0
1903,Invoice 242844,0
1904,Invoice 310131,0
1905,Invoice 200887,0
1906,Invoice 267763,0
1907,Invoice 171874,0
1908,Invoice 234386,0
1909,Invoice 163931,0
1910,Invoice 271966,0
1911,Invoice 243134,0
1912,Invoice 160119,0
1913,Invoice 314344,0
1914,Invoice 264561,0
1915,Invoice 304988,0
1916,Invoice 294818,0
1917,Invoice 290960,0
1918,Invoice 294424,0
1919,Invoice 274108,0
1920,Invoice 185023,0
1921,Invoice 294128,0
1922,Invoice 227046,0
1923,Invoice 237767,0
1924,Invoice 277531,0
1925,Invoice 210274,0
1926,Invoice 321285,0
1927,Invoice 271322,0
1928,Invoice 191114,0
1929,Invoice 36220,0
1930,Invoice 218253,0
1931,Invoice 182063,0
1932,Invoice 24322,0
1933,Invoice 242962,0
1934,Invoice 322123,0
1935,Invoice 293515,0
1936,Invoice 277653,0
1937,Invoice 293369,0
1938,Invoice 285182,0
1939,Invoice 193327,0
1940,Invoice 31880,0
1941,Invoice 267631,0
1942,Invoice 280612,0
1943,Invoice 140551,0
1944,Invoice 288996,0
1945,Invoice 203535,0
1946,Invoice 96499,0
1947,Invoice 99834,0
1948,Invoice 181114,0
1949,Invoice 244057,0
1950,Invoice 248035,0
1951,Invoice 62731,0
1952,Invoice 224924,0
1953,Invoice 302330,0
1954,Invoice 234317,0
1955,Invoice 240075,0
1956,Invoice 291640,0
1957,Invoice 107025,0
1958,Invoice 254327,0
1959,Invoice 209134,0
1960,Invoice 176463,0
1961,Invoice 188487,0
1962,Invoice 267047,0
1963,Invoice 241638,0
1964,Invoice 268415,0
1965,Invoice 61634,0
1966,Invoice 149820,0
1967,Invoice 206410,0
1968,Invoice 17364,0
1969,Invoice 252049,0
1970,Invoice 287463,0
1971,Invoice 218300,0
1972,Invoice 276978,0
1973,Invoice 316346,0
1974,Invoice 292668,0
1975,Invoice 218171,0
1976,Invoice 324840,0
1977,Invoice 60990,1
1978,Invoice 255472,0
1979,Invoice 173922,0
1980,Invoice 67163,0
1981,Invoice 272987,0
1982,Invoice 90006,0
1983,Invoice 182409,0
1984,Invoice 273241,0
1985,Invoice 248211,0
1986,Invoice 184832,0
1987,Invoice 245077,0
1988,Invoice 180027,0
1989,Invoice 186951,0
1990,Invoice 140757,0
1991,Invoice 176790,0
1992,Invoice 252848,0
1993,Invoice 278891,0
1994,Invoice 202180,0
1995,Invoice 48164,0
1996,Invoice 176610,0
1997,Invoice 108371,0
1998,Invoice 325999,0
1999,Invoice 164270,0
2000,Invoice 185651,0
2001,Invoice 117168,1
2002,Invoice 313474,0
2003,Invoice 277568,0
2004,Invoice 287046,0
2005,Invoice 305150,0
2006,Invoice 291233,0
2007,Invoice 305901,0
2008,Invoice 291128,0
2009,Invoice 254220,0
2010,Invoice 296074,0
2011,Invoice 299137,0
2012,Invoice 91971,2
2013,Invoice 5566,1
2014,Invoice 34657,0
2015,Invoice 180458,0
2016,Invoice 222602,0
2017,Invoice 244861,0
2018,Invoice 260526,0
2019,Invoice 207545,0
2020,Invoice 305753,0
2021,Invoice 274468,0
2022,Invoice 192281,0
2023,Invoice 263049,0
2024,Invoice 6451,1
2025,Invoice 283207,0
2026,Invoice 231945,0
2027,Invoice 137121,0
2028,Invoice 99867,0
2029,Invoice 187405,0
2030,Invoice 312269,0
2031,Invoice 105444,1
2032,Invoice 164214,0
2033,Invoice 171982,0
2034,Invoice 187773,0
2035,Invoice 257637,0
2036,Invoice 245802,0
2037,Invoice 128710,1
2038,Invoice 180819,0
2039,Invoice 236308,0
2040,Invoice 148380,0
2041,Invoice 290938,0
2042,Invoice 243145,0
2043,Invoice 265456,0
2044,Invoice 36358,1
2045,Invoice 286865,0
2046,Invoice 228641,0
2047,Invoice 48778,0
2048,Invoice 265560,0
2049,Invoice 300600,0
2050,Invoice 309689,0
2051,Invoice 231552,0
2052,Invoice 279489,0
2053,Invoice 257272,0
2054,Invoice 92304,0
2055,Invoice 292817,0
2056,Invoice 135185,0
2057,Invoice 258074,0
2058,Invoice 207914,0
2059,Invoice 311263,0
2060,Invoice 203944,0
2061,Invoice 325977,0
2062,Invoice 323804,0
2063,Invoice 223443,0
2064,Invoice 203657,0
2065,Invoice 261588,0
2066,Invoice 167108,0
2067,Invoice 324386,0
2068,Invoice 247259,0
2069,Invoice 295690,0
2070,Invoice 104884,0
2071,Invoice 315399,0
2072,Invoice 263127,0
2073,Invoice 45776,0
2074,Invoice 303600,0
2075,Invoice 88596,0
2076,Invoice 271256,0
2077,Invoice 220795,0
2078,Invoice 51507,0
2079,Invoice 307791,0
2080,Invoice 63763,0
2081,Invoice 114745,0
2082,Invoice 55027,0
2083,Invoice 291350,0
2084,Invoice 273042,0
2085,Invoice 82973,0
2086,Invoice 287800,0
2087,Invoice 210508,0
2088,Invoice 122453,0
2089,Invoice 268405,0
2090,Invoice 225709,0
2091,Invoice 311164,0
2092,Invoice 140275,0
2093,Invoice 229102,0
2094,Invoice 315935,0
2095,Invoice 207547,0
2096,Invoice 54012,0
2097,Invoice 130356,0
2098,Invoice 130808,0
2099,Invoice 79448,0
2100,Invoice 25802,0
2101,Invoice 34005,0
2102,Invoice 250442,0
2103,Invoice 239906,0
2104,Invoice 66851,0
2105,Invoice 13874,0
2106,Invoice 135736,0
2107,Invoice 50450,0
2108,Invoice 59263,0
2109,Invoice 137932,0
2110,Invoice 23700,0
2111,Invoice 270890,0
2112,Invoice 48542,0
2113,Invoice 10354,0
