Approvable ID,sum(Approver Count)
Invoice 9872,2
Invoice 29499,2
Invoice 106465,1
Invoice 59844,2
Invoice 95778,1
Invoice 107544,2
Invoice 121286,2
Invoice 42844,2
Invoice 3596,1
Invoice 30318,1
Invoice 103223,2
Invoice 945,2
Invoice 67208,2
Invoice 5272,2
Invoice 93598,2
Invoice 71273,2
Invoice 127816,2
Invoice 132914,1
Invoice 93625,2
Invoice 126391,2
Invoice 9250,2
Invoice 51982,2
Invoice 55843,2
Invoice 139841,2
Invoice 131746,2
Invoice 131157,2
Invoice 44228,2
Invoice 127148,2
Invoice 96909,2
Invoice 24533,2
Invoice 75464,2
Invoice 76519,2
Invoice 92606,2
Invoice 116185,1
Invoice 67337,1
Invoice 101579,2
Invoice 64123,2
Invoice 109433,3
Invoice 2435,2
Invoice 119350,2
Invoice 19727,1
Invoice 30632,2
Invoice 64324,2
Invoice 148764,2
Invoice 109210,1
Invoice 59354,2
Invoice 98724,2
Invoice 5134,2
Invoice 90283,2
Invoice 33316,2
Invoice 30804,2
Invoice 34557,2
Invoice 50424,2
Invoice 69353,2
Invoice 126091,1
Invoice 1919,2
Invoice 42292,3
Invoice 96449,2
Invoice 108700,3
Invoice 114431,3
Invoice 78444,3
Invoice 84954,3
Invoice 94053,2
Invoice 127031,2
Invoice 35221,2
Invoice 103110,2
Invoice 93652,2
Invoice 2125,2
Invoice 57684,2
Invoice 141829,1
Invoice 93950,2
Invoice 87366,2
Invoice 34534,2
Invoice 116221,2
Invoice 123231,2
Invoice 47714,2
Invoice 55185,2
Invoice 52302,2
Invoice 86930,2
Invoice 4802,3
Invoice 37287,2
Invoice 69435,2
Invoice 118474,2
Invoice 11027,2
Invoice 60313,2
Invoice 63519,2
Invoice 115994,2
Invoice 59805,2
Invoice 33865,2
Invoice 24108,2
Invoice 55952,2
Invoice 5858,2
Invoice 33709,1
Invoice 45365,2
Invoice 421,2
Invoice 46242,2
Invoice 46922,2
Invoice 78381,2
Invoice 107261,2
Invoice 39772,2
Invoice 15848,2
Invoice 124241,2
Invoice 3755,1
Invoice 121234,3
Invoice 160343,2
Invoice 15420,1
Invoice 106060,3
Invoice 77689,2
Invoice 18192,1
Invoice 94492,2
Invoice 97552,2
Invoice 86069,2
Invoice 58402,2
Invoice 14713,1
Invoice 4427,2
Invoice 112703,2
Invoice 17002,2
Invoice 122047,2
Invoice 42770,2
Invoice 15961,3
Invoice 134801,3
Invoice 52357,3
Invoice 160200,1
Invoice 108913,1
Invoice 135576,2
Invoice 18065,2
Invoice 399,2
Invoice 141000,2
Invoice 81020,3
Invoice 111991,2
Invoice 106149,2
Invoice 11227,2
Invoice 75295,2
Invoice 35352,2
Invoice 63949,2
Invoice 85869,2
Invoice 126825,2
Invoice 90628,2
Invoice 141322,2
Invoice 13630,2
Invoice 124947,2
Invoice 69063,2
Invoice 41482,2
Invoice 97729,2
Invoice 65950,2
Invoice 126107,2
Invoice 33828,2
Invoice 42330,2
Invoice 130136,2
Invoice 51010,1
Invoice 115808,2
Invoice 139568,2
Invoice 136032,2
Invoice 141606,2
Invoice 380,2
Invoice 32565,2
Invoice 20706,1
Invoice 137573,2
Invoice 135712,2
Invoice 24543,2
Invoice 32870,2
Invoice 128271,2
Invoice 232,2
Invoice 103619,2
Invoice 67467,2
Invoice 23043,2
Invoice 130910,1
Invoice 115489,2
Invoice 61597,2
Invoice 118827,1
Invoice 7445,2
Invoice 9736,2
Invoice 129450,1
Invoice 24637,2
Invoice 36074,1
Invoice 26363,2
Invoice 130128,2
Invoice 85690,2
Invoice 12889,2
Invoice 71217,2
Invoice 120725,2
Invoice 86303,2
Invoice 63608,2
Invoice 14061,2
Invoice 139588,2
Invoice 54727,2
Invoice 139565,2
Invoice 66483,2
Invoice 60590,1
Invoice 114695,2
Invoice 131805,2
Invoice 6369,2
Invoice 115333,2
Invoice 135231,1
Invoice 70274,2
Invoice 53374,1
Invoice 70641,2
Invoice 8405,1
Invoice 124967,2
Invoice 40653,2
Invoice 80578,2
Invoice 48711,2
Invoice 88842,2
Invoice 135433,2
Invoice 8935,3
Invoice 77275,2
Invoice 81656,2
Invoice 137066,2
Invoice 12392,1
Invoice 6944,2
Invoice 131041,1
Invoice 111094,2
Invoice 55472,2
Invoice 34855,2
Invoice 99891,2
Invoice 41154,2
Invoice 76485,2
Invoice 105279,2
Invoice 14393,2
Invoice 53503,2
Invoice 129841,2
Invoice 58433,2
Invoice 29676,2
Invoice 104019,2
Invoice 125611,2
Invoice 91792,2
Invoice 138978,2
Invoice 23267,2
Invoice 133054,2
Invoice 89373,3
Invoice 12588,1
Invoice 105288,1
Invoice 67633,1
Invoice 27790,1
Invoice 34828,1
Invoice 90956,1
Invoice 128065,2
Invoice 68648,2
Invoice 84042,1
Invoice 123601,2
Invoice 107440,1
Invoice 124758,2
Invoice 65308,1
Invoice 122869,2
Invoice 123109,1
Invoice 92694,1
Invoice 127146,1
Invoice 139040,1
Invoice 49820,1
Invoice 96019,2
Invoice 121019,2
Invoice 13451,2
Invoice 153234,0
Invoice 73242,1
Invoice 7528,2
Invoice 26221,1
Invoice 66648,2
Invoice 121221,2
Invoice 56139,1
Invoice 91719,1
Invoice 129258,2
Invoice 137748,1
Invoice 19540,2
Invoice 106202,1
Invoice 115085,1
Invoice 30973,2
Invoice 44382,2
Invoice 67462,2
Invoice 47612,1
Invoice 99133,1
Invoice 2473,2
Invoice 27786,2
Invoice 103298,1
Invoice 121615,1
Invoice 17665,2
Invoice 74371,1
Invoice 131673,1
Invoice 112796,2
Invoice 124333,2
Invoice 46718,1
Invoice 92239,1
Invoice 4763,2
Invoice 93764,1
Invoice 36408,2
Invoice 119385,2
Invoice 84879,2
Invoice 9510,1
Invoice 147815,1
Invoice 160119,0
Invoice 135104,1
Invoice 104950,2
Invoice 139114,1
Invoice 54790,2
Invoice 125446,1
Invoice 136715,2
Invoice 15405,2
Invoice 86466,2
Invoice 7208,2
Invoice 43692,2
Invoice 11358,1
Invoice 77745,2
Invoice 50168,1
Invoice 27861,2
Invoice 67416,1
Invoice 88645,1
Invoice 92299,2
Invoice 42395,1
Invoice 1867,2
Invoice 72860,2
Invoice 21486,2
Invoice 15783,2
Invoice 69567,2
Invoice 89746,1
Invoice 106945,1
Invoice 108470,2
Invoice 87453,2
Invoice 138465,1
Invoice 140864,1
Invoice 85115,1
Invoice 93547,1
Invoice 30730,2
Invoice 126092,2
Invoice 74377,1
Invoice 27853,1
Invoice 18905,1
Invoice 36134,2
Invoice 36455,2
Invoice 144123,1
Invoice 36674,1
Invoice 77789,3
Invoice 136375,2
Invoice 68126,1
Invoice 100882,1
Invoice 112257,1
Invoice 117936,2
Invoice 12247,3
Invoice 152300,1
Invoice 18347,2
Invoice 74542,3
Invoice 44784,3
Invoice 114571,2
Invoice 14334,2
Invoice 96719,3
Invoice 103623,2
Invoice 26668,1
Invoice 103490,2
Invoice 75866,2
Invoice 68681,2
Invoice 115580,1
Invoice 126279,2
Invoice 37333,1
Invoice 54855,1
Invoice 127988,2
Invoice 9469,2
Invoice 69483,2
Invoice 52224,2
Invoice 43232,2
Invoice 121802,2
Invoice 57288,2
Invoice 90227,2
Invoice 126590,2
Invoice 57451,2
Invoice 8942,2
Invoice 131699,1
Invoice 55138,2
Invoice 105020,2
Invoice 117884,2
Invoice 115741,2
Invoice 35664,2
Invoice 59500,2
Invoice 106739,2
Invoice 91701,2
Invoice 86096,2
Invoice 42058,2
Invoice 6497,2
Invoice 92321,1
Invoice 75095,2
Invoice 11608,2
Invoice 65160,2
Invoice 83598,2
Invoice 131736,2
Invoice 97386,1
Invoice 121991,2
Invoice 126624,2
Invoice 3949,2
Invoice 74272,2
Invoice 130747,2
Invoice 120790,1
Invoice 116037,2
Invoice 134535,2
Invoice 58161,2
Invoice 44290,1
Invoice 39745,2
Invoice 121282,2
Invoice 122790,2
Invoice 101995,1
Invoice 48448,1
Invoice 86184,2
Invoice 110215,3
Invoice 136521,2
Invoice 8889,3
Invoice 68859,2
Invoice 117016,2
Invoice 119214,2
Invoice 139147,2
Invoice 64602,2
Invoice 3943,2
Invoice 127547,2
Invoice 72130,2
Invoice 29771,2
Invoice 30712,1
Invoice 107189,2
Invoice 32529,2
Invoice 80083,2
Invoice 44387,3
Invoice 83336,2
Invoice 68796,2
Invoice 98298,2
Invoice 62966,2
Invoice 66939,2
Invoice 28006,2
Invoice 12910,2
Invoice 30823,1
Invoice 4664,2
Invoice 102773,2
Invoice 60926,2
Invoice 38588,2
Invoice 76290,2
Invoice 13606,2
Invoice 51433,2
Invoice 41538,2
Invoice 79063,2
Invoice 89261,2
Invoice 16519,2
Invoice 64783,2
Invoice 76798,2
Invoice 74399,2
Invoice 37131,3
Invoice 26400,1
Invoice 13740,2
Invoice 140752,2
Invoice 10756,2
Invoice 102317,2
Invoice 140840,2
Invoice 121850,2
Invoice 98530,2
Invoice 57487,1
Invoice 107962,3
Invoice 118123,2
Invoice 105761,1
Invoice 59679,2
Invoice 114566,2
Invoice 141172,2
Invoice 82833,2
Invoice 50915,2
Invoice 140061,2
Invoice 128540,2
Invoice 72248,2
Invoice 99317,2
Invoice 46428,2
Invoice 76844,2
Invoice 15883,2
Invoice 63410,2
Invoice 40597,2
Invoice 27186,2
Invoice 22685,1
Invoice 45192,2
Invoice 60997,2
Invoice 129445,2
Invoice 113935,2
Invoice 92650,2
Invoice 20196,2
Invoice 141446,2
Invoice 101225,2
Invoice 57205,2
Invoice 30555,2
Invoice 48882,2
Invoice 139696,1
Invoice 141861,2
Invoice 108996,2
Invoice 8693,2
Invoice 39096,2
Invoice 1653,2
Invoice 39875,2
Invoice 111649,2
Invoice 120563,2
Invoice 40497,2
Invoice 36722,2
Invoice 49474,2
Invoice 98552,2
Invoice 69612,2
Invoice 48187,2
Invoice 2507,1
Invoice 97228,2
Invoice 86728,2
Invoice 95281,2
Invoice 23365,2
Invoice 67928,3
Invoice 106587,2
Invoice 76222,1
Invoice 112808,2
Invoice 114709,1
Invoice 104877,2
Invoice 80627,2
Invoice 121068,2
Invoice 60980,2
Invoice 1797,2
Invoice 106961,2
Invoice 87691,2
Invoice 33642,3
Invoice 48279,2
Invoice 64263,3
Invoice 10762,2
Invoice 102062,2
Invoice 83486,2
Invoice 691,1
Invoice 56556,2
Invoice 66042,2
Invoice 97184,4
Invoice 15734,4
Invoice 139201,2
Invoice 11950,1
Invoice 35403,2
Invoice 35126,2
Invoice 73404,2
Invoice 73365,2
Invoice 77656,2
Invoice 19680,2
Invoice 131197,1
Invoice 7002,2
Invoice 38847,2
Invoice 7352,2
Invoice 122657,2
Invoice 58643,2
Invoice 1087,1
Invoice 96654,2
Invoice 34453,2
Invoice 10856,1
Invoice 85488,2
Invoice 76841,2
Invoice 1738,2
Invoice 31307,1
Invoice 76875,2
Invoice 29737,2
Invoice 101640,2
Invoice 74286,2
Invoice 77131,1
Invoice 15919,2
Invoice 86605,1
Invoice 138689,2
Invoice 98163,2
Invoice 121115,2
Invoice 27631,2
Invoice 23953,2
Invoice 99544,2
Invoice 60859,2
Invoice 8036,2
Invoice 100425,2
Invoice 90151,2
Invoice 136432,2
Invoice 96885,2
Invoice 114271,2
Invoice 128736,2
Invoice 3127,2
Invoice 139135,1
Invoice 11499,2
Invoice 113804,2
Invoice 66235,2
Invoice 101771,2
Invoice 47128,2
Invoice 43427,1
Invoice 135049,2
Invoice 124686,1
Invoice 134292,3
Invoice 33015,2
Invoice 115684,2
Invoice 96773,2
Invoice 10902,2
Invoice 130971,2
Invoice 117336,2
Invoice 77742,2
Invoice 82358,3
Invoice 30777,2
Invoice 20562,2
Invoice 137613,1
Invoice 4383,3
Invoice 49143,2
Invoice 40445,1
Invoice 65408,2
Invoice 84900,2
Invoice 41923,1
Invoice 50672,2
Invoice 75645,1
Invoice 88797,2
Invoice 39168,2
Invoice 30971,1
Invoice 100538,2
Invoice 70175,2
Invoice 81388,1
Invoice 47833,1
Invoice 127550,1
Invoice 85694,2
Invoice 19067,2
Invoice 5394,2
Invoice 116435,2
Invoice 40407,1
Invoice 17432,2
Invoice 124146,2
Invoice 137736,1
Invoice 99372,2
Invoice 55463,2
Invoice 67708,2
Invoice 58100,3
Invoice 132048,3
Invoice 70515,2
Invoice 29546,2
Invoice 39493,2
Invoice 53993,2
Invoice 50267,1
Invoice 9786,1
Invoice 110994,2
Invoice 42660,2
Invoice 29463,4
Invoice 22762,1
Invoice 68288,3
Invoice 62648,2
Invoice 109324,2
Invoice 22272,1
Invoice 52916,2
Invoice 99342,2
Invoice 100962,2
Invoice 12066,2
Invoice 108274,2
Invoice 7457,2
Invoice 115973,2
Invoice 34681,2
Invoice 12969,2
Invoice 22643,4
Invoice 101807,2
Invoice 135181,2
Invoice 108587,1
Invoice 52627,2
Invoice 8391,2
Invoice 86275,1
Invoice 50765,1
Invoice 20371,1
Invoice 94397,2
Invoice 160240,0
Invoice 21238,4
Invoice 91976,1
Invoice 30895,1
Invoice 19186,1
Invoice 128182,2
Invoice 90436,1
Invoice 12171,1
Invoice 8214,2
Invoice 12371,1
Invoice 97248,1
Invoice 132087,1
Invoice 18277,1
Invoice 80011,1
Invoice 74943,4
Invoice 1942,1
Invoice 25048,1
Invoice 16784,1
Invoice 95987,1
Invoice 21165,1
Invoice 115915,2
Invoice 117546,1
Invoice 71110,2
Invoice 4062,1
Invoice 127650,1
Invoice 15235,1
Invoice 136699,1
Invoice 120874,3
Invoice 42231,1
Invoice 5939,1
Invoice 17811,2
Invoice 18083,1
Invoice 105614,1
Invoice 135481,2
Invoice 42736,2
Invoice 102938,1
Invoice 93145,2
Invoice 66420,4
Invoice 99398,2
Invoice 79647,3
Invoice 126619,3
Invoice 63350,2
Invoice 98609,2
Invoice 60768,2
Invoice 4494,2
Invoice 55803,2
Invoice 122034,1
Invoice 14616,1
Invoice 20907,1
Invoice 82234,2
Invoice 38810,1
Invoice 60030,4
Invoice 87982,2
Invoice 73324,2
Invoice 105145,2
Invoice 22182,2
Invoice 126280,3
Invoice 108474,2
Invoice 120240,2
Invoice 125596,1
Invoice 95754,2
Invoice 49050,1
Invoice 125005,1
Invoice 136844,1
Invoice 22988,1
Invoice 102900,1
Invoice 75865,1
Invoice 105846,1
Invoice 140694,1
Invoice 141287,1
Invoice 49073,1
Invoice 101768,1
Invoice 135970,1
Invoice 1329,2
Invoice 17211,1
Invoice 25693,1
Invoice 136055,1
Invoice 30990,1
Invoice 72099,1
Invoice 75412,1
Invoice 54248,2
Invoice 93759,1
Invoice 72692,1
Invoice 68131,2
Invoice 70264,1
Invoice 111414,5
Invoice 91276,2
Invoice 29333,2
Invoice 80427,1
Invoice 114629,1
Invoice 68996,2
Invoice 4707,1
Invoice 77310,1
Invoice 131419,1
Invoice 106909,1
Invoice 77209,3
Invoice 123053,1
Invoice 65471,1
Invoice 125405,1
Invoice 125387,3
Invoice 125716,2
Invoice 118692,1
Invoice 18063,1
Invoice 128482,2
Invoice 44610,5
Invoice 36852,2
Invoice 134718,1
Invoice 107514,1
Invoice 141790,1
Invoice 65775,1
Invoice 67629,2
Invoice 65152,2
Invoice 73706,2
Invoice 49597,1
Invoice 50671,4
Invoice 100387,1
Invoice 125392,2
Invoice 48111,3
Invoice 85436,1
Invoice 139467,2
Invoice 86140,2
Invoice 15488,1
Invoice 86520,2
Invoice 49095,5
Invoice 119891,2
Invoice 11892,2
Invoice 51072,1
Invoice 32957,2
Invoice 115708,2
Invoice 83228,2
Invoice 20131,2
Invoice 40412,2
Invoice 45589,1
Invoice 54203,1
Invoice 2352,1
Invoice 44687,1
Invoice 83494,1
Invoice 80734,1
Invoice 69962,2
Invoice 118604,1
Invoice 80285,2
Invoice 114739,2
Invoice 29314,1
Invoice 73650,2
Invoice 103921,2
Invoice 94355,2
Invoice 107360,1
Invoice 63492,1
Invoice 47185,1
Invoice 138848,1
Invoice 47391,2
Invoice 4257,1
Invoice 23504,2
Invoice 128796,1
Invoice 58722,2
Invoice 147844,2
Invoice 100740,3
Invoice 118637,1
Invoice 12253,2
Invoice 85241,1
Invoice 8314,2
Invoice 98385,2
Invoice 75038,2
Invoice 71761,1
Invoice 127629,2
Invoice 40659,1
Invoice 105982,2
Invoice 64369,2
Invoice 25928,2
Invoice 133457,1
Invoice 7458,2
Invoice 90617,1
Invoice 18965,1
Invoice 75570,5
Invoice 4531,1
Invoice 109124,1
Invoice 46808,2
Invoice 70542,1
Invoice 29729,2
Invoice 57941,1
Invoice 13562,1
Invoice 79455,1
Invoice 91512,2
Invoice 41587,2
Invoice 25161,1
Invoice 10827,1
Invoice 54303,1
Invoice 90883,1
Invoice 92304,2
Invoice 1072,1
Invoice 23386,1
Invoice 31869,2
Invoice 42597,1
Invoice 12412,1
Invoice 48919,1
Invoice 117566,2
Invoice 67782,2
Invoice 36164,1
Invoice 69812,1
Invoice 132767,1
Invoice 134064,3
Invoice 96427,1
Invoice 97371,1
Invoice 105304,2
Invoice 19118,1
Invoice 75360,2
Invoice 120623,1
Invoice 25558,2
Invoice 137412,1
Invoice 78470,1
Invoice 122661,2
Invoice 5712,1
Invoice 90813,1
Invoice 23179,1
Invoice 5336,2
Invoice 83266,1
Invoice 145466,1
Invoice 94318,1
Invoice 92297,2
Invoice 89699,1
Invoice 25432,2
Invoice 17668,1
Invoice 39542,2
Invoice 51062,1
Invoice 72431,1
Invoice 40611,2
Invoice 64932,2
Invoice 23205,1
Invoice 52837,2
Invoice 97153,2
Invoice 119430,1
Invoice 122402,1
Invoice 47104,1
Invoice 130518,1
Invoice 21351,1
Invoice 92473,2
Invoice 90655,1
Invoice 65260,5
Invoice 30919,1
Invoice 32872,2
Invoice 71014,1
Invoice 62931,1
Invoice 102361,1
Invoice 123372,1
Invoice 11260,2
Invoice 28245,1
Invoice 50011,1
Invoice 83004,1
Invoice 32710,2
Invoice 36061,1
Invoice 126990,1
Invoice 20630,1
Invoice 125578,1
Invoice 26700,2
Invoice 101732,1
Invoice 11003,1
Invoice 57063,2
Invoice 58864,3
Invoice 139634,1
Invoice 114834,3
Invoice 116039,1
Invoice 60067,2
Invoice 10161,1
Invoice 107812,2
Invoice 21254,1
Invoice 108581,1
Invoice 13644,1
Invoice 44102,1
Invoice 130348,1
Invoice 87424,1
Invoice 22976,1
Invoice 93998,1
Invoice 49951,1
Invoice 91707,1
Invoice 112944,1
Invoice 115422,2
Invoice 44715,1
Invoice 57868,2
Invoice 76743,2
Invoice 104306,1
Invoice 94020,1
Invoice 32522,1
Invoice 32752,1
Invoice 38790,1
Invoice 116141,1
Invoice 24649,1
Invoice 75265,1
Invoice 102224,2
Invoice 7738,1
Invoice 59514,1
Invoice 12312,1
Invoice 111857,1
Invoice 87171,1
Invoice 84999,1
Invoice 90650,2
Invoice 62566,1
Invoice 42652,2
Invoice 109720,2
Invoice 24055,1
Invoice 34211,1
Invoice 90748,3
Invoice 107895,1
Invoice 133221,1
Invoice 120625,1
Invoice 25365,1
Invoice 35446,1
Invoice 25442,1
Invoice 121665,1
Invoice 6668,2
Invoice 125463,1
Invoice 60290,1
Invoice 19487,1
Invoice 89233,2
Invoice 68779,1
Invoice 15284,1
Invoice 102502,1
Invoice 60239,2
Invoice 112720,1
Invoice 23679,1
Invoice 28016,2
Invoice 42787,1
Invoice 77645,1
Invoice 86748,1
Invoice 109844,2
Invoice 40079,1
Invoice 87801,1
Invoice 52632,1
Invoice 120185,1
Invoice 29394,1
Invoice 21778,1
Invoice 117020,2
Invoice 138803,1
Invoice 139761,1
Invoice 60970,1
Invoice 139036,1
Invoice 93983,1
Invoice 40090,2
Invoice 129813,1
Invoice 65614,1
Invoice 32967,1
Invoice 38587,1
Invoice 19987,1
Invoice 31696,1
Invoice 43053,2
Invoice 105546,1
Invoice 66082,1
Invoice 35850,1
Invoice 22950,1
Invoice 112113,1
Invoice 12129,2
Invoice 125240,1
Invoice 84699,1
Invoice 91899,2
Invoice 31642,1
Invoice 53879,2
Invoice 85277,2
Invoice 13804,1
Invoice 55654,2
Invoice 115148,2
Invoice 31118,2
Invoice 72035,2
Invoice 29746,2
Invoice 86089,1
Invoice 3358,2
Invoice 26118,2
Invoice 90508,1
Invoice 63527,1
Invoice 38333,2
Invoice 88932,1
Invoice 16638,2
Invoice 61193,2
Invoice 6324,3
Invoice 104068,2
Invoice 20229,2
Invoice 55599,1
Invoice 27107,2
Invoice 133463,1
Invoice 67211,2
Invoice 79423,1
Invoice 64106,2
Invoice 48527,3
Invoice 68683,1
Invoice 126976,1
Invoice 76623,2
Invoice 90766,1
Invoice 49586,2
Invoice 62491,1
Invoice 118482,2
Invoice 73362,1
Invoice 16993,2
Invoice 50625,1
Invoice 76677,2
Invoice 120314,2
Invoice 66600,1
Invoice 91033,2
Invoice 105972,2
Invoice 60481,1
Invoice 28414,2
Invoice 58876,1
Invoice 140917,2
Invoice 31652,1
Invoice 115247,2
Invoice 46372,1
Invoice 92857,2
Invoice 101845,1
Invoice 58404,1
Invoice 4069,1
Invoice 75980,2
Invoice 64887,1
Invoice 14896,2
Invoice 30430,1
Invoice 62437,2
Invoice 59474,2
Invoice 30292,1
Invoice 98523,2
Invoice 133928,2
Invoice 25024,2
Invoice 40551,2
Invoice 90498,2
Invoice 141159,2
Invoice 29913,2
Invoice 19318,2
Invoice 10674,2
Invoice 104534,2
Invoice 51328,2
Invoice 66180,2
Invoice 119102,2
Invoice 31418,2
Invoice 51240,2
Invoice 47632,2
Invoice 47785,2
Invoice 118036,2
Invoice 81083,2
Invoice 33535,2
Invoice 4128,2
Invoice 118154,2
Invoice 96639,2
Invoice 67963,2
Invoice 32250,2
Invoice 97671,1
Invoice 24993,1
Invoice 105608,2
Invoice 56166,2
Invoice 82331,1
Invoice 62531,2
Invoice 89137,2
Invoice 78169,2
Invoice 18867,2
Invoice 71279,2
Invoice 104800,2
Invoice 10915,2
Invoice 40991,2
Invoice 125305,2
Invoice 11688,1
Invoice 83849,2
Invoice 72810,1
Invoice 5079,2
Invoice 25965,2
Invoice 91667,2
Invoice 16054,3
Invoice 127810,1
Invoice 132243,1
Invoice 42477,2
Invoice 127110,2
Invoice 115123,1
Invoice 37456,2
Invoice 33530,1
Invoice 104948,2
Invoice 64203,2
Invoice 52011,1
Invoice 119611,2
Invoice 70036,1
Invoice 121758,1
Invoice 83707,2
Invoice 41552,3
Invoice 16883,2
Invoice 68033,1
Invoice 98001,2
Invoice 29600,1
Invoice 17149,2
Invoice 133473,1
Invoice 88151,2
Invoice 82880,2
Invoice 24233,2
Invoice 122193,2
Invoice 64245,1
Invoice 118867,3
Invoice 3224,2
Invoice 3791,1
Invoice 101004,1
Invoice 19524,2
Invoice 101376,1
Invoice 18359,2
Invoice 69856,2
Invoice 54050,3
Invoice 120868,2
Invoice 22784,1
Invoice 136820,1
Invoice 91494,3
Invoice 90166,1
Invoice 43905,2
Invoice 45127,2
Invoice 39995,1
Invoice 120705,2
Invoice 20336,3
Invoice 46560,1
Invoice 33645,2
Invoice 74024,1
Invoice 137068,2
Invoice 95731,1
Invoice 94022,1
Invoice 22792,2
Invoice 10691,1
Invoice 44628,2
Invoice 37850,1
Invoice 35257,1
Invoice 113403,2
Invoice 105106,1
Invoice 86928,1
Invoice 80804,1
Invoice 86037,2
Invoice 11887,1
Invoice 110068,2
Invoice 110287,2
Invoice 129318,1
Invoice 94076,2
Invoice 106,1
Invoice 37891,1
Invoice 15832,3
Invoice 137385,1
Invoice 132822,1
Invoice 71370,3
Invoice 130382,1
Invoice 32693,1
Invoice 47188,3
Invoice 82084,2
Invoice 16115,1
Invoice 45915,2
Invoice 21749,3
Invoice 11620,2
Invoice 52362,3
Invoice 86293,1
Invoice 121141,1
Invoice 119899,2
Invoice 141383,2
Invoice 76627,3
Invoice 96727,2
Invoice 26121,2
Invoice 37709,2
Invoice 91256,2
Invoice 88527,2
Invoice 77747,2
Invoice 31925,2
Invoice 71053,1
Invoice 29408,2
Invoice 86602,1
Invoice 27343,2
Invoice 67015,2
Invoice 59865,2
Invoice 47550,2
Invoice 83887,2
Invoice 88374,2
Invoice 116102,2
Invoice 118899,1
Invoice 111320,2
Invoice 96801,2
Invoice 55201,2
Invoice 47966,2
Invoice 110356,2
Invoice 88006,2
Invoice 121472,1
Invoice 77604,1
Invoice 104188,1
Invoice 124455,1
Invoice 83761,2
Invoice 18502,1
Invoice 122074,2
Invoice 56701,2
Invoice 122144,1
Invoice 87121,1
Invoice 30749,4
Invoice 54375,4
Invoice 36054,2
Invoice 125594,4
Invoice 103346,2
Invoice 138890,2
Invoice 136344,2
Invoice 23573,2
Invoice 71642,2
Invoice 38270,2
Invoice 121427,2
Invoice 2667,2
Invoice 27140,1
Invoice 117137,2
Invoice 46266,1
Invoice 14315,1
Invoice 132168,1
Invoice 97497,2
Invoice 77826,1
Invoice 27734,1
Invoice 91371,1
Invoice 89046,1
Invoice 79198,2
Invoice 67984,1
Invoice 32455,1
Invoice 116176,1
Invoice 19847,2
Invoice 16026,1
Invoice 83802,2
Invoice 107311,2
Invoice 129861,2
Invoice 24785,1
Invoice 105428,1
Invoice 94587,1
Invoice 81272,1
Invoice 130176,2
Invoice 131957,1
Invoice 78242,1
Invoice 87133,1
Invoice 8662,2
Invoice 42193,2
Invoice 26556,4
Invoice 118254,4
Invoice 124256,2
Invoice 50973,2
Invoice 853,1
Invoice 46155,1
Invoice 17511,1
Invoice 8929,1
Invoice 57653,1
Invoice 112056,1
Invoice 46298,1
Invoice 46819,2
Invoice 32649,2
Invoice 111083,2
Invoice 107237,1
Invoice 16795,2
Invoice 110361,2
Invoice 14931,2
Invoice 101886,2
Invoice 125105,2
Invoice 43963,2
Invoice 92307,1
Invoice 84209,1
Invoice 77442,1
Invoice 36865,1
Invoice 107093,2
Invoice 125973,1
Invoice 47813,3
Invoice 46202,2
Invoice 73964,1
Invoice 104014,2
Invoice 60661,1
Invoice 23230,2
Invoice 10773,1
Invoice 66602,2
Invoice 118016,1
Invoice 26778,1
Invoice 4849,1
Invoice 95043,2
Invoice 83338,1
Invoice 62000,2
Invoice 75007,2
Invoice 121070,2
Invoice 84613,2
Invoice 77617,1
Invoice 18408,2
Invoice 112775,2
Invoice 78748,1
Invoice 102711,2
Invoice 1176,1
Invoice 55376,2
Invoice 19764,4
Invoice 22191,1
Invoice 12118,3
Invoice 83972,2
Invoice 35609,4
Invoice 132045,1
Invoice 23735,1
Invoice 105377,2
Invoice 23666,2
Invoice 23712,2
Invoice 114595,2
Invoice 11402,2
Invoice 66246,2
Invoice 78713,2
Invoice 125359,3
Invoice 99549,2
Invoice 118343,2
Invoice 21027,2
Invoice 127438,2
Invoice 70973,2
Invoice 67218,2
Invoice 998,2
Invoice 53956,2
Invoice 65127,2
Invoice 10363,2
Invoice 51112,2
Invoice 8520,2
Invoice 74846,2
Invoice 109928,2
Invoice 21516,2
Invoice 68930,2
Invoice 69455,2
Invoice 22391,2
Invoice 111305,2
Invoice 105710,2
Invoice 91323,2
Invoice 120639,1
Invoice 85642,1
Invoice 119793,1
Invoice 107550,2
Invoice 33160,2
Invoice 109161,2
Invoice 69646,2
Invoice 52746,2
Invoice 38190,2
Invoice 16716,2
Invoice 33435,2
Invoice 31632,2
Invoice 106611,2
Invoice 2677,2
Invoice 50731,1
Invoice 54184,1
Invoice 77217,2
Invoice 97490,2
