CoCd,DocumentNo,Year,Type,Pstng Date,Reference,Obj. key,CoCd2
Company 4,9300009570.0,2022.0,ZH  ,08/16/2022,Reference 86880,51001513822022,
Company 4,9300009571.0,2022.0,ZH  ,08/16/2022,Reference 24757,51001513832022,
Company 4,9300009572.0,2022.0,ZH  ,08/16/2022,Reference 73337,51001513842022,
Company 4,9300009573.0,2022.0,ZH  ,08/16/2022,Reference 122620,51001513852022,
Company 4,9300010078.0,2022.0,ZH  ,08/23/2022,Reference 122311,51001535812022,
Company 4,9300010079.0,2022.0,ZH  ,08/23/2022,Reference 90689,51001535822022,
Company 4,9300010080.0,2022.0,ZH  ,08/23/2022,Reference 95935,51001535832022,
Company 4,9300010081.0,2022.0,ZH  ,08/23/2022,Reference 127142,51001535842022,
Company 4,9300010082.0,2022.0,ZH  ,08/23/2022,Reference 9192,51001535852022,
Company 4,9300010183.0,2022.0,ZH  ,08/24/2022,Reference 92250,51001540112022,
Company 4,9300010184.0,2022.0,ZH  ,08/24/2022,Reference 80915,51001540122022,
Company 4,9300010185.0,2022.0,ZH  ,08/24/2022,Reference 88911,51001540132022,
Company 4,9300010252.0,2022.0,ZH  ,08/25/2022,Reference 49479,51001543882022,
Company 4,9300010253.0,2022.0,ZH  ,08/25/2022,Reference 91688,51001543892022,
Company 4,9300010254.0,2022.0,ZH  ,08/25/2022,Reference 12908,51001543902022,
Company 4,9300010255.0,2022.0,ZH  ,08/25/2022,Reference 94837,51001543912022,
Company 4,9300010256.0,2022.0,ZH  ,08/25/2022,Reference 117090,51001543922022,
Company 4,9300010257.0,2022.0,ZH  ,08/25/2022,Reference 37008,51001543932022,
Company 4,9300010258.0,2022.0,ZH  ,08/25/2022,Reference 38120,51001543942022,
Company 4,9300010259.0,2022.0,ZH  ,08/25/2022,Reference 36750,51001543952022,
Company 4,9300010319.0,2022.0,ZH  ,08/25/2022,Reference 118006,51001544172022,
Company 4,9300010320.0,2022.0,ZH  ,08/25/2022,Reference 41211,51001544182022,
Company 4,9300010321.0,2022.0,ZH  ,08/25/2022,Reference 72429,51001544192022,
Company 4,9300010322.0,2022.0,ZH  ,08/25/2022,Reference 86579,51001544202022,
Company 4,9300010323.0,2022.0,ZH  ,08/26/2022,Reference 34630,51001544382022,
Company 4,9300010324.0,2022.0,ZH  ,08/26/2022,Reference 36199,51001544392022,
Company 4,9300010376.0,2022.0,ZH  ,08/26/2022,Reference 124820,51001547082022,
Company 4,9300010377.0,2022.0,ZH  ,08/26/2022,Reference 122602,51001547092022,
Company 4,9300010378.0,2022.0,ZH  ,08/26/2022,Reference 72893,51001547102022,
Company 4,9300010379.0,2022.0,ZH  ,08/27/2022,Reference 573,51001549152022,
Company 4,9300010380.0,2022.0,ZH  ,08/27/2022,Reference 14426,51001549162022,
Company 4,9300010499.0,2022.0,ZH  ,08/30/2022,Reference 122066,51001556342022,
Company 4,9300010500.0,2022.0,ZH  ,08/30/2022,Reference 121388,51001556352022,
Company 4,9300010501.0,2022.0,ZH  ,08/30/2022,Reference 121510,51001558952022,
Company 4,9300010502.0,2022.0,ZH  ,08/30/2022,Reference 7466,51001559322022,
Company 4,9300010503.0,2022.0,ZH  ,08/30/2022,Reference 23253,51001559332022,
Company 4,9300010504.0,2022.0,ZH  ,08/30/2022,Reference 85426,51001559342022,
Company 4,9300010505.0,2022.0,ZH  ,08/30/2022,Reference 48574,51001559352022,
Company 4,9300010615.0,2022.0,ZH  ,08/30/2022,Reference 89313,51001559942022,
Company 4,9300010616.0,2022.0,ZH  ,08/30/2022,Reference 19726,51001559952022,
Company 4,9300010617.0,2022.0,ZH  ,08/30/2022,Reference 50682,51001559962022,
Company 4,9300010618.0,2022.0,ZH  ,08/30/2022,Reference 2956,51001559972022,
Company 4,9300010619.0,2022.0,ZH  ,08/31/2022,Reference 75525,51001560432022,
Company 4,9300010689.0,2022.0,ZH  ,09/01/2022,Reference 48232,51001571502022,
Company 4,9300010690.0,2022.0,ZH  ,09/01/2022,Reference 8213,51001571512022,
Company 4,9300010780.0,2022.0,ZH  ,09/01/2022,Reference 89305,51001575732022,
Company 4,9300010781.0,2022.0,ZH  ,09/01/2022,Reference 101470,51001575742022,
Company 4,9300010782.0,2022.0,ZH  ,09/01/2022,Reference 103986,51001575752022,
Company 4,9300010783.0,2022.0,ZH  ,09/01/2022,Reference 92563,51001575762022,
Company 4,9300011284.0,2022.0,ZH  ,09/08/2022,Reference 63608,51001596832022,
Company 4,9300011285.0,2022.0,ZH  ,09/08/2022,Reference 89701,51001596842022,
Company 4,9300011315.0,2022.0,ZH  ,09/10/2022,Reference 119585,51001602612022,
Company 4,9300011316.0,2022.0,ZH  ,09/10/2022,Reference 60898,51001602622022,
Company 4,9300011317.0,2022.0,ZH  ,09/10/2022,Reference 92097,51001602632022,
Company 4,9300011318.0,2022.0,ZH  ,09/10/2022,Reference 100248,51001602642022,
Company 4,9300011319.0,2022.0,ZH  ,09/10/2022,Reference 35704,51001602652022,
Company 4,9300011320.0,2022.0,ZH  ,09/10/2022,Reference 36261,51001602662022,
Company 4,9300011519.0,2022.0,ZH  ,09/14/2022,Reference 81955,51001618382022,
Company 4,9300011520.0,2022.0,ZH  ,09/14/2022,Reference 20626,51001618412022,
Company 4,9300011521.0,2022.0,ZH  ,09/14/2022,Reference 73059,51001618422022,
Company 4,9300011522.0,2022.0,ZH  ,09/14/2022,Reference 52951,51001618712022,
Company 4,9300011523.0,2022.0,ZH  ,09/14/2022,Reference 62908,51001618722022,
Company 4,9300011524.0,2022.0,ZH  ,09/14/2022,Reference 90647,51001618732022,
Company 4,9300011525.0,2022.0,ZH  ,09/14/2022,Reference 76373,51001618782022,
Company 4,9300011590.0,2022.0,ZH  ,09/15/2022,Reference 119466,51001624362022,
Company 4,9300011591.0,2022.0,ZH  ,09/15/2022,Reference 27524,51001624372022,
Company 4,9300011635.0,2022.0,ZH  ,09/15/2022,Reference 91760,51001624432022,
Company 4,9300011707.0,2022.0,ZH  ,09/17/2022,Reference 43020,51001629722022,
Company 4,9300011708.0,2022.0,ZH  ,09/17/2022,Reference 29938,51001629732022,
Company 4,9300011709.0,2022.0,ZH  ,09/17/2022,Reference 34445,51001629742022,
Company 4,9300011710.0,2022.0,ZH  ,09/17/2022,Reference 11460,51001629752022,
Company 4,9300012160.0,2022.0,ZH  ,09/23/2022,Reference 77993,51001647892022,
Company 4,9300012161.0,2022.0,ZH  ,09/23/2022,Reference 89690,51001647902022,
Company 4,9300012162.0,2022.0,ZH  ,09/23/2022,Reference 63859,51001647912022,
Company 4,9300012163.0,2022.0,ZH  ,09/23/2022,Reference 28252,51001647922022,
Company 4,9300012164.0,2022.0,ZH  ,09/23/2022,Reference 86648,51001647932022,
Company 4,9300012165.0,2022.0,ZH  ,09/23/2022,Reference 118608,51001647942022,
Company 4,9300012166.0,2022.0,ZH  ,09/23/2022,Reference 78966,51001647952022,
Company 4,9300012167.0,2022.0,ZH  ,09/23/2022,Reference 109065,51001647962022,
Company 4,9300012168.0,2022.0,ZH  ,09/23/2022,Reference 119493,51001647972022,
Company 4,9300012169.0,2022.0,ZH  ,09/23/2022,Reference 92286,51001647982022,
Company 4,9300012754.0,2022.0,ZH  ,09/28/2022,Reference 10626,51001667382022,
Company 4,9300012755.0,2022.0,ZH  ,09/28/2022,Reference 94900,51001667402022,
Company 4,9300012756.0,2022.0,ZH  ,09/28/2022,Reference 14925,51001667412022,
Company 4,9300012757.0,2022.0,ZH  ,09/28/2022,Reference 90612,51001667442022,
Company 4,9300012758.0,2022.0,ZH  ,09/28/2022,Reference 56472,51001667452022,
Company 4,9300012759.0,2022.0,ZH  ,09/28/2022,Reference 13732,51001667812022,
Company 4,9300012760.0,2022.0,ZH  ,09/28/2022,Reference 25130,51001667822022,
Company 4,9300012761.0,2022.0,ZH  ,09/28/2022,Reference 118892,51001667832022,
Company 4,9300012810.0,2022.0,ZH  ,09/28/2022,Reference 33748,51001668052022,
Company 4,9300012811.0,2022.0,ZH  ,09/28/2022,Reference 128072,51001668062022,
Company 4,9300012812.0,2022.0,ZH  ,09/28/2022,Reference 65788,51001668072022,
Company 4,9300012887.0,2022.0,ZH  ,09/29/2022,Reference 111029,51001673842022,
Company 4,9300012923.0,2022.0,ZH  ,09/30/2022,Reference 55786,51001679642022,
Company 4,9300012924.0,2022.0,ZH  ,09/30/2022,Reference 70729,51001679652022,
Company 4,9300012925.0,2022.0,ZH  ,09/30/2022,Reference 70307,51001679662022,
Company 4,9300012926.0,2022.0,ZH  ,09/30/2022,Reference 38296,51001679672022,
Company 4,9300012927.0,2022.0,ZH  ,10/01/2022,Reference 75885,51001679942022,
Company 4,9300012930.0,2022.0,ZH  ,10/03/2022,Reference 125678,51001684582022,
Company 4,9300012931.0,2022.0,ZH  ,10/03/2022,Reference 17835,51001684592022,
Company 4,9300012932.0,2022.0,ZH  ,10/03/2022,Reference 85638,51001684642022,
Company 4,9300013206.0,2022.0,ZH  ,10/05/2022,Reference 105070,51001694522022,
Company 4,9300013207.0,2022.0,ZH  ,10/05/2022,Reference 86514,51001695242022,
Company 4,9300013208.0,2022.0,ZH  ,10/05/2022,Reference 123284,51001695252022,
Company 4,9300013209.0,2022.0,ZH  ,10/05/2022,Reference 110332,51001695282022,
Company 4,9300013210.0,2022.0,ZH  ,10/05/2022,Reference 34301,51001695292022,
Company 4,9300013211.0,2022.0,ZH  ,10/05/2022,Reference 79937,51001695302022,
Company 4,9300013280.0,2022.0,ZH  ,10/06/2022,Reference 96394,51001699132022,
Company 4,9300013883.0,2022.0,ZH  ,10/13/2022,Reference 88960,51001723942022,
Company 4,9300013918.0,2022.0,ZH  ,10/14/2022,Reference 57293,51001727892022,
Company 4,9300013919.0,2022.0,ZH  ,10/14/2022,Reference 6656,51001727902022,
Company 4,9300013920.0,2022.0,ZH  ,10/14/2022,Reference 76928,51001727912022,
Company 4,9300013921.0,2022.0,ZH  ,10/14/2022,Reference 64417,51001727922022,
Company 4,9300013922.0,2022.0,ZH  ,10/14/2022,Reference 60131,51001727932022,
Company 4,9300013923.0,2022.0,ZH  ,10/14/2022,Reference 73700,51001727942022,
Company 4,9300013924.0,2022.0,ZH  ,10/15/2022,Reference 77922,51001728132022,
Company 4,9300013925.0,2022.0,ZH  ,10/15/2022,Reference 29039,51001728142022,
Company 4,9300014141.0,2022.0,ZH  ,10/18/2022,Reference 15452,51001737402022,
Company 4,9300014142.0,2022.0,ZH  ,10/18/2022,Reference 52575,51001737432022,
Company 4,9300014143.0,2022.0,ZH  ,10/18/2022,Reference 20235,51001737442022,
Company 4,9300014144.0,2022.0,ZH  ,10/18/2022,Reference 43593,51001737452022,
Company 4,9300014145.0,2022.0,ZH  ,10/18/2022,Reference 116221,51001737462022,
Company 4,9300014211.0,2022.0,ZH  ,10/18/2022,Reference 54539,51001737572022,
Company 4,9300014247.0,2022.0,ZH  ,10/19/2022,Reference 119243,51001744152022,
Company 4,9300014248.0,2022.0,ZH  ,10/19/2022,Reference 46191,51001744162022,
Company 4,9300014298.0,2022.0,ZH  ,10/20/2022,Reference 85747,51001747692022,
Company 4,9300014299.0,2022.0,ZH  ,10/20/2022,Reference 25413,51001747702022,
Company 4,9300014300.0,2022.0,ZH  ,10/20/2022,Reference 42631,51001747712022,
Company 4,9300014301.0,2022.0,ZH  ,10/20/2022,Reference 5697,51001748122022,
Company 4,9300014302.0,2022.0,ZH  ,10/20/2022,Reference 88195,51001748162022,
Company 4,9300014303.0,2022.0,ZH  ,10/20/2022,Reference 57168,51001748172022,
Company 4,9300014304.0,2022.0,ZH  ,10/20/2022,Reference 68874,51001748182022,
Company 4,9300014305.0,2022.0,ZH  ,10/20/2022,Reference 111506,51001748192022,
Company 4,9300014350.0,2022.0,ZH  ,10/20/2022,Reference 101023,51001748242022,
Company 4,9300014351.0,2022.0,ZH  ,10/20/2022,Reference 51812,51001748252022,
Company 4,9300014383.0,2022.0,ZH  ,10/21/2022,Reference 48272,51001753452022,
Company 4,9300014384.0,2022.0,ZH  ,10/21/2022,Reference 126845,51001753462022,
Company 4,9300014385.0,2022.0,ZH  ,10/21/2022,Reference 52228,51001753472022,
Company 4,9300014386.0,2022.0,ZH  ,10/21/2022,Reference 37032,51001753482022,
Company 4,9300014938.0,2022.0,ZH  ,10/27/2022,Reference 64896,51001772632022,
Company 4,9300014939.0,2022.0,ZH  ,10/27/2022,Reference 86794,51001772772022,
Company 4,9300014940.0,2022.0,ZH  ,10/27/2022,Reference 122635,51001772782022,
Company 4,9300014941.0,2022.0,ZH  ,10/27/2022,Reference 68633,51001772792022,
Company 4,9300014984.0,2022.0,ZH  ,10/27/2022,Reference 46523,51001772852022,
Company 4,9300014989.0,2022.0,ZH  ,10/28/2022,Reference 124635,51001779032022,
Company 4,9300014990.0,2022.0,ZH  ,10/28/2022,Reference 34143,51001779042022,
Company 4,9300015081.0,2022.0,ZH  ,10/28/2022,Reference 12838,51001779162022,
Company 4,9300015082.0,2022.0,ZH  ,10/28/2022,Reference 54959,51001779172022,
Company 4,9300015083.0,2022.0,ZH  ,10/28/2022,Reference 107404,51001779182022,
Company 4,9300015084.0,2022.0,ZH  ,10/28/2022,Reference 20738,51001779192022,
Company 4,9300015085.0,2022.0,ZH  ,10/28/2022,Reference 115266,51001779202022,
Company 4,9300015086.0,2022.0,ZH  ,10/28/2022,Reference 51193,51001779212022,
Company 4,9300015087.0,2022.0,ZH  ,10/28/2022,Reference 108250,51001779222022,
Company 4,9300015088.0,2022.0,ZH  ,10/28/2022,Reference 5593,51001779232022,
Company 4,9300015226.0,2022.0,ZH  ,11/01/2022,Reference 61999,51001792552022,
Company 4,9300015227.0,2022.0,ZH  ,11/01/2022,Reference 42347,51001792572022,
Company 4,9300015363.0,2022.0,ZH  ,11/03/2022,Reference 50845,51001803762022,
Company 4,9300015364.0,2022.0,ZH  ,11/03/2022,Reference 100610,51001803772022,
Company 4,9300015365.0,2022.0,ZH  ,11/03/2022,Reference 34189,51001803782022,
Company 4,9300015366.0,2022.0,ZH  ,11/03/2022,Reference 21750,51001803792022,
Company 4,9300015827.0,2022.0,ZH  ,11/10/2022,Reference 87588,51001829512022,
Company 4,9300015828.0,2022.0,ZH  ,11/10/2022,Reference 44286,51001830542022,
Company 4,9300015829.0,2022.0,ZH  ,11/10/2022,Reference 37314,51001830552022,
Company 4,9300015887.0,2022.0,ZH  ,11/10/2022,Reference 58268,51001830672022,
Company 4,9300015888.0,2022.0,ZH  ,11/10/2022,Reference 105427,51001830682022,
Company 4,9300015889.0,2022.0,ZH  ,11/10/2022,Reference 46141,51001830692022,
Company 4,9300015896.0,2022.0,ZH  ,11/11/2022,Reference 83487,51001834282022,
Company 4,9300015897.0,2022.0,ZH  ,11/11/2022,Reference 88430,51001834292022,
Company 4,9300015898.0,2022.0,ZH  ,11/11/2022,Reference 31637,51001834302022,
Company 4,9300015979.0,2022.0,ZH  ,11/11/2022,Reference 19026,51001834372022,
Company 4,9300015980.0,2022.0,ZH  ,11/11/2022,Reference 112151,51001834382022,
Company 4,9300015981.0,2022.0,ZH  ,11/11/2022,Reference 55987,51001834392022,
Company 4,9300016345.0,2022.0,ZH  ,11/16/2022,Reference 118,51001848192022,
Company 4,9300016444.0,2022.0,ZH  ,11/18/2022,Reference 103192,51001856942022,
Company 4,9300016503.0,2022.0,ZH  ,11/21/2022,Reference 114429,51001860092022,
Company 4,9300016504.0,2022.0,ZH  ,11/21/2022,Reference 20814,51001860102022,
Company 4,9300016505.0,2022.0,ZH  ,11/21/2022,Reference 32,51001860112022,
Company 4,9300016575.0,2022.0,ZH  ,11/21/2022,Reference 112633,51001861032022,
Company 4,9300016781.0,2022.0,ZH  ,11/22/2022,Reference 70703,51001866682022,
Company 4,9300016896.0,2022.0,ZH  ,11/22/2022,Reference 57603,51001867052022,
Company 4,9300016897.0,2022.0,ZH  ,11/22/2022,Reference 127372,51001867062022,
Company 4,9300016898.0,2022.0,ZH  ,11/22/2022,Reference 39420,51001867072022,
Company 4,9300016899.0,2022.0,ZH  ,11/22/2022,Reference 1959,51001867082022,
Company 4,9300016900.0,2022.0,ZH  ,11/23/2022,Reference 29919,51001870122022,
Company 4,9300017028.0,2022.0,ZH  ,11/23/2022,Reference 22948,51001870322022,
Company 4,9300017029.0,2022.0,ZH  ,11/23/2022,Reference 127391,51001870332022,
Company 4,9300017030.0,2022.0,ZH  ,11/23/2022,Reference 61244,51001870342022,
Company 4,9300017031.0,2022.0,ZH  ,11/23/2022,Reference 110035,51001870352022,
Company 4,9300017032.0,2022.0,ZH  ,11/23/2022,Reference 56758,51001870362022,
Company 4,9300017033.0,2022.0,ZH  ,11/23/2022,Reference 41202,51001870372022,
Company 4,9300017034.0,2022.0,ZH  ,11/24/2022,Reference 103474,51001873572022,
Company 4,9300017035.0,2022.0,ZH  ,11/24/2022,Reference 42614,51001873582022,
Company 4,9300017036.0,2022.0,ZH  ,11/24/2022,Reference 85084,51001873592022,
Company 4,9300017037.0,2022.0,ZH  ,11/24/2022,Reference 18557,51001873602022,
Company 4,9300017038.0,2022.0,ZH  ,11/24/2022,Reference 4483,51001873612022,
Company 4,9300017039.0,2022.0,ZH  ,11/28/2022,Reference 30542,51001880972022,
Company 4,9300017040.0,2022.0,ZH  ,11/28/2022,Reference 110873,51001881682022,
Company 4,9300017041.0,2022.0,ZH  ,11/28/2022,Reference 78788,51001881692022,
Company 4,9300017399.0,2022.0,ZH  ,12/01/2022,Reference 37181,51001898932022,
Company 4,9300017434.0,2022.0,ZH  ,12/02/2022,Reference 108152,51001904292022,
Company 4,9300017435.0,2022.0,ZH  ,12/02/2022,Reference 15693,51001904302022,
Company 4,9300017487.0,2022.0,ZH  ,12/02/2022,Reference 123371,51001904732022,
Company 4,9300017488.0,2022.0,ZH  ,12/02/2022,Reference 83232,51001904742022,
Company 4,9300017489.0,2022.0,ZH  ,12/02/2022,Reference 117081,51001904752022,
Company 4,9300017490.0,2022.0,ZH  ,12/02/2022,Reference 17653,51001904762022,
Company 4,9300017491.0,2022.0,ZH  ,12/02/2022,Reference 70764,51001904772022,
Company 4,9300017823.0,2022.0,ZH  ,12/06/2022,Reference 1800,51001912782022,
Company 4,9300018018.0,2022.0,ZH  ,12/08/2022,Reference 53052,51001921402022,
Company 4,9300018019.0,2022.0,ZH  ,12/08/2022,Reference 126596,51001921412022,
Company 4,9300018020.0,2022.0,ZH  ,12/08/2022,Reference 106575,51001921422022,
Company 4,9300018021.0,2022.0,ZH  ,12/09/2022,Reference 109764,51001924392022,
Company 4,9300018022.0,2022.0,ZH  ,12/09/2022,Reference 5139,51001924442022,
Company 4,9300018023.0,2022.0,ZH  ,12/09/2022,Reference 97045,51001924472022,
Company 4,9300018024.0,2022.0,ZH  ,12/09/2022,Reference 3472,51001924542022,
Company 4,9300018069.0,2022.0,ZH  ,12/09/2022,Reference 43168,51001925192022,
Company 4,9300018070.0,2022.0,ZH  ,12/09/2022,Reference 91969,51001925202022,
Company 4,9300018071.0,2022.0,ZH  ,12/09/2022,Reference 114419,51001925212022,
Company 4,9300018072.0,2022.0,ZH  ,12/09/2022,Reference 17867,51001925222022,
Company 4,9300018272.0,2022.0,ZH  ,12/14/2022,Reference 64277,51001941742022,
Company 4,9300018273.0,2022.0,ZH  ,12/14/2022,Reference 47106,51001941762022,
Company 4,9300018274.0,2022.0,ZH  ,12/14/2022,Reference 56583,51001941782022,
Company 4,9300018445.0,2022.0,ZH  ,12/15/2022,Reference 30421,51001946882022,
Company 4,9300018446.0,2022.0,ZH  ,12/15/2022,Reference 60917,51001946892022,
Company 4,9300018447.0,2022.0,ZH  ,12/15/2022,Reference 10815,51001946902022,
Company 4,9300018448.0,2022.0,ZH  ,12/15/2022,Reference 23654,51001946912022,
Company 4,9300018449.0,2022.0,ZH  ,12/15/2022,Reference 15813,51001946922022,
Company 4,9300018487.0,2022.0,ZH  ,12/16/2022,Reference 27995,51001950202022,
Company 4,9300018488.0,2022.0,ZH  ,12/16/2022,Reference 87968,51001950212022,
Company 4,9300018489.0,2022.0,ZH  ,12/16/2022,Reference 37363,51001950222022,
Company 4,9300018621.0,2022.0,ZH  ,12/20/2022,Reference 21222,51001955872022,
Company 4,9300018622.0,2022.0,ZH  ,12/20/2022,Reference 72325,51001955882022,
Company 4,9300018804.0,2022.0,ZH  ,12/21/2022,Reference 94311,51001963662022,
Company 4,9300018805.0,2022.0,ZH  ,12/21/2022,Reference 90718,51001963672022,
Company 4,9300018806.0,2022.0,ZH  ,12/21/2022,Reference 97298,51001963682022,
Company 4,9300018807.0,2022.0,ZH  ,12/21/2022,Reference 74093,51001963692022,
Company 4,9300018808.0,2022.0,ZH  ,12/21/2022,Reference 38203,51001963702022,
Company 4,9300018809.0,2022.0,ZH  ,12/21/2022,Reference 90968,51001963712022,
Company 4,9300018810.0,2022.0,ZH  ,12/21/2022,Reference 125848,51001963722022,
Company 4,9300018811.0,2022.0,ZH  ,12/21/2022,Reference 97431,51001963732022,
Company 4,9300018905.0,2022.0,ZH  ,12/22/2022,Reference 45050,51001967862022,
Company 4,9300018906.0,2022.0,ZH  ,12/22/2022,Reference 128867,51001967872022,
Company 4,9300018907.0,2022.0,ZH  ,12/22/2022,Reference 125279,51001967882022,
Company 4,9300018908.0,2022.0,ZH  ,12/22/2022,Reference 14738,51001967892022,
Company 4,9300018909.0,2022.0,ZH  ,12/22/2022,Reference 100841,51001967902022,
Company 4,9300018987.0,2022.0,ZH  ,12/23/2022,Reference 60023,51001973082022,
Company 4,9300018988.0,2022.0,ZH  ,12/23/2022,Reference 88631,51001973092022,
Company 4,9300018989.0,2022.0,ZH  ,12/23/2022,Reference 114502,51001973102022,
Company 4,9300019397.0,2022.0,ZH  ,12/29/2022,Reference 69697,51001980912022,
Company 4,9300019398.0,2022.0,ZH  ,12/29/2022,Reference 121587,51001980922022,
Company 4,9300019399.0,2022.0,ZH  ,12/29/2022,Reference 68860,51001980932022,
Company 4,9300019400.0,2022.0,ZH  ,12/30/2022,Reference 48904,51001981712022,
Company 4,9300019401.0,2022.0,ZH  ,12/30/2022,Reference 22211,51001981722022,
Company 4,9300019402.0,2022.0,ZH  ,12/30/2022,Reference 12806,51001981732022,
Company 4,9300019403.0,2022.0,ZH  ,12/30/2022,Reference 41535,51001981742022,
Company 4,9300019404.0,2022.0,ZH  ,12/30/2022,Reference 56772,51001981752022,
Company 4,9300019405.0,2022.0,ZH  ,12/30/2022,Reference 88112,51001981762022,
Company 4,9300019406.0,2022.0,ZH  ,12/31/2022,Reference 83695,51001981832022,
Company 4,9300019407.0,2022.0,ZH  ,12/31/2022,Reference 22305,51001981842022,
Company 4,9300019408.0,2022.0,ZH  ,01/02/2023,Reference 911,51001983732022,
Company 4,9300019409.0,2022.0,ZH  ,01/02/2023,Reference 40079,51001983742022,
Company 4,9300019410.0,2022.0,ZH  ,01/02/2023,Reference 80469,51001983752022,
Company 4,9300019411.0,2022.0,ZH  ,01/02/2023,Reference 95779,51001983762022,
Company 4,9300019412.0,2022.0,ZH  ,01/02/2023,Reference 12205,51001983772022,
