Queue Name,Queue ID,Content ID,Ad Hoc Task,Log Date,User Name,User ID
AP – AP Exceptions,103,5488,Resubmit,6/29/2022 7:12:47 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,5472,Resubmit,6/29/2022 7:13:08 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,5054,Resubmit,6/29/2022 7:17:07 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,5054,Resubmit,6/29/2022 7:18:27 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,5475,Resubmit,6/29/2022 7:36:01 PM,YENDRY.ARCE,125
AP – Manual Match,108,5774,Complete,6/29/2022 7:37:42 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,5743,Resubmit,6/29/2022 7:43:26 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,4433,Remove from WF,6/29/2022 7:44:05 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,5478,Resubmit,6/29/2022 7:51:07 PM,YENDRY.ARCE,125
AP – Manual Match,108,4730,Complete,6/29/2022 8:07:01 PM,BARBARA.PAINE,128
AP – Manual Match,108,4730,Complete,6/29/2022 8:07:49 PM,BARBARA.PAINE,128
AP – Manual Match,108,4730,Set in Progress,6/29/2022 8:08:17 PM,BARBARA.PAINE,128
AP – Manual Match,108,5655,Complete,6/29/2022 8:08:54 PM,MOISES.ROCHA,126
AP – Manual Match,108,4730,Complete,6/29/2022 8:16:09 PM,BARBARA.PAINE,128
AP – Manual Match,108,4730,Complete,6/29/2022 8:17:34 PM,BARBARA.PAINE,128
AP – Manual Match,108,5656,Complete,6/29/2022 8:18:19 PM,MOISES.ROCHA,126
AP – Manual Match,108,4730,Complete,6/29/2022 8:18:33 PM,BARBARA.PAINE,128
AP – Manual Match,108,5656,Complete,6/29/2022 8:20:08 PM,MOISES.ROCHA,126
AP – Manual Match,108,4409,Complete,6/29/2022 8:28:05 PM,MOISES.ROCHA,126
AP – Manual Match,108,5401,Complete,6/29/2022 8:30:32 PM,BARBARA.PAINE,128
AP – Manual Match,108,5401,Complete,6/29/2022 8:31:02 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,5564,Resubmit,6/29/2022 8:36:31 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,5610,Resubmit,6/29/2022 8:41:58 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,5565,Resubmit,6/29/2022 8:51:01 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,5574,Resubmit,6/29/2022 8:57:22 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,5575,Resubmit,6/29/2022 9:00:41 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,5599,Resubmit,6/29/2022 9:02:03 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,5601,Resubmit,6/29/2022 9:06:07 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,5605,Resubmit,6/30/2022 12:18:25 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,4310,Resubmit,6/30/2022 12:18:27 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,5962,Resubmit,6/30/2022 5:06:16 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5793,Resubmit,6/30/2022 5:06:49 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5838,Resubmit,6/30/2022 5:07:15 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5963,Resubmit,6/30/2022 5:07:49 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5966,Resubmit,6/30/2022 5:09:26 PM,JASMINE.QUAN,113
AP – Manual Match,108,6191,Complete,6/30/2022 5:17:49 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,6348,Set in Progress,6/30/2022 5:27:31 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,5098,Resubmit,6/30/2022 5:48:04 PM,ALBERTO.CASCANTE,112
AP – AP Exceptions,103,4792,Remove from WF,6/30/2022 6:59:29 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,6393,Resubmit,7/1/2022 1:00:05 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,6798,Resubmit,7/1/2022 1:00:21 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,5777,Remove from WF,7/1/2022 1:03:26 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,5829,Remove from WF,7/1/2022 1:03:51 PM,MOISES.ROCHA,126
AP – Manual Match,108,5149,Complete,6/30/2022 1:53:01 PM,BARBARA.PAINE,128
AP – Manual Match,108,6032,Complete,6/30/2022 1:53:08 PM,JOSUE.ZARATE,129
AP – Manual Match,108,5078,Complete,6/30/2022 1:53:20 PM,YENDRY.ARCE,125
AP – Manual Match,108,5016,Complete,6/30/2022 2:00:17 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,5412,Remove from WF,6/30/2022 2:00:40 PM,BARBARA.PAINE,128
AP – Manual Match,108,6199,Complete,6/30/2022 2:01:16 PM,JOSUE.ZARATE,129
AP – Manual Match,108,4420,Complete,6/30/2022 2:02:04 PM,MOISES.ROCHA,126
AP – Manual Match,108,6277,Complete,6/30/2022 5:33:44 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,4917,Resubmit,6/30/2022 5:57:51 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,4917,Resubmit,6/30/2022 5:59:29 PM,MOISES.ROCHA,126
AP – Manual Match,108,6369,Complete,6/30/2022 6:22:03 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,4348,Remove from WF,6/30/2022 6:23:02 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,5160,Resubmit,6/30/2022 6:29:57 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,5747,Resubmit,6/30/2022 6:36:08 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,6391,Resubmit,6/30/2022 6:37:39 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,4869,Resubmit,6/30/2022 6:57:31 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,4761,Resubmit,6/30/2022 7:22:11 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5876,Resubmit,6/30/2022 7:29:10 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5876,Resubmit,6/30/2022 7:30:43 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5775,Resubmit,6/30/2022 7:36:55 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5791,Resubmit,6/30/2022 7:39:31 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5966,Resubmit,6/30/2022 7:46:32 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5776,Remove from WF,6/30/2022 7:46:42 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5982,Remove from WF,6/30/2022 7:47:07 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5965,Resubmit,6/30/2022 7:52:23 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5792,Resubmit,6/30/2022 7:59:15 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5840,Resubmit,6/30/2022 8:01:51 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5861,Remove from WF,6/30/2022 8:02:02 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5835,Resubmit,6/30/2022 8:03:35 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5961,Remove from WF,6/30/2022 8:03:44 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5836,Resubmit,6/30/2022 8:04:57 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5962,Remove from WF,6/30/2022 8:05:08 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5966,Resubmit,7/1/2022 12:12:46 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,5775,Resubmit,7/1/2022 12:13:35 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,6798,Resubmit,7/1/2022 12:25:58 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,6808,Remove from WF,7/1/2022 12:26:22 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,6816,Remove from WF,7/1/2022 12:26:35 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,6817,Resubmit,7/1/2022 12:26:39 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,6755,Resubmit,7/1/2022 12:26:56 PM,ANN.VU,127
AP – AP Exceptions,103,5837,Resubmit,7/1/2022 12:44:20 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,5775,Resubmit,7/1/2022 12:49:47 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,5791,Resubmit,7/1/2022 12:50:56 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,5829,Resubmit,7/1/2022 12:51:27 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,5791,Remove from WF,7/1/2022 12:57:03 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,5775,Resubmit,7/1/2022 12:57:22 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,5837,Remove from WF,7/1/2022 12:58:21 PM,MOISES.ROCHA,126
AP – Manual Match,108,4961,Complete,6/30/2022 3:08:53 PM,MOISES.ROCHA,126
AP – Manual Match,108,4961,Complete,6/30/2022 3:09:48 PM,MOISES.ROCHA,126
AP – Manual Match,108,4973,Complete,6/30/2022 3:18:12 PM,MOISES.ROCHA,126
AP – Manual Match,108,4132,Complete,6/30/2022 3:20:55 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,5897,Resubmit,6/30/2022 3:23:07 PM,BARBARA.PAINE,128
AP – Manual Match,108,4961,Complete,6/30/2022 3:25:06 PM,MOISES.ROCHA,126
AP – Manual Match,108,4961,Complete,6/30/2022 3:25:55 PM,MOISES.ROCHA,126
AP – Manual Match,108,4961,Send to Upload to Ariba,6/30/2022 3:26:44 PM,MOISES.ROCHA,126
AP – Manual Match,108,5403,Complete,6/30/2022 4:11:54 PM,MOISES.ROCHA,126
AP – Manual Match,108,5400,Complete,6/30/2022 4:14:31 PM,MOISES.ROCHA,126
AP – Manual Match,108,5376,Complete,6/30/2022 4:23:43 PM,MOISES.ROCHA,126
AP – Manual Match,108,5907,Complete,6/30/2022 4:26:08 PM,MOISES.ROCHA,126
AP – Manual Match,108,5179,Complete,6/30/2022 4:29:46 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,4260,Resubmit,6/30/2022 4:36:08 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5897,Remove from WF,6/30/2022 4:37:44 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5098,Resubmit,6/30/2022 4:48:47 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5706,Remove from WF,6/30/2022 4:51:35 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,5835,Resubmit,6/30/2022 4:51:50 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,4761,Resubmit,6/30/2022 4:52:30 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5604,Remove from WF,6/30/2022 4:55:52 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,5961,Resubmit,6/30/2022 5:01:49 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5839,Resubmit,6/30/2022 5:02:26 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5107,Remove from WF,6/30/2022 5:02:41 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,5964,Resubmit,6/30/2022 5:04:06 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5836,Resubmit,6/30/2022 5:05:44 PM,JASMINE.QUAN,113
AP – AP Exceptions,103,5982,Resubmit,6/30/2022 5:09:54 PM,JASMINE.QUAN,113
AP – Manual Match,108,4942,Complete,6/30/2022 8:15:32 PM,BARBARA.PAINE,128
AP – Manual Match,108,5966,Complete,7/1/2022 11:21:38 AM,MOISES.ROCHA,126
AP – Manual Match,108,5836,Complete,7/1/2022 11:23:08 AM,MOISES.ROCHA,126
AP – Manual Match,108,6751,Complete,7/1/2022 11:30:06 AM,MOISES.ROCHA,126
AP – AP Exceptions,103,6817,Resubmit,7/1/2022 1:00:26 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,6545,Remove from WF,7/1/2022 1:31:40 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,5269,Resubmit,7/1/2022 1:37:07 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,6804,Resubmit,7/1/2022 1:37:42 PM,ANN.VU,127
AP – AP Exceptions,103,6759,Resubmit,7/1/2022 1:37:56 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,6773,Resubmit,7/1/2022 1:38:16 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,6760,Resubmit,7/1/2022 1:38:34 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,6761,Resubmit,7/1/2022 1:38:53 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,6762,Resubmit,7/1/2022 1:39:09 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,6774,Resubmit,7/1/2022 1:39:26 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,6804,Resubmit,7/1/2022 1:40:18 PM,ANN.VU,127
AP – AP Exceptions,103,6191,Resubmit,7/1/2022 1:40:55 PM,ANN.VU,127
AP – AP Exceptions,103,6779,Resubmit,7/1/2022 1:41:32 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,6348,Resubmit,7/1/2022 1:42:02 PM,ANN.VU,127
AP – AP Exceptions,103,6781,Resubmit,7/1/2022 1:43:23 PM,BARBARA.PAINE,128
AP – Manual Match,108,6795,Complete,7/1/2022 1:43:23 PM,ANN.VU,127
AP – Manual Match,108,6795,Complete,7/1/2022 1:45:06 PM,ANN.VU,127
AP – AP Exceptions,103,2233,Resubmit,5/12/2022 11:50:25 AM,PRAGNA.PATEL,108
AP – AP Exceptions,103,3480,Resubmit,5/12/2022 6:44:34 PM,ALBERTO.CASCANTE,112
AP – AP Exceptions,103,3671,Resubmit,5/23/2022 9:09:18 AM,HARSH.MALHOTRA,121
AP – AP Exceptions,103,3670,Resubmit,5/23/2022 9:15:06 AM,HARSH.MALHOTRA,121
AP – AP Exceptions,103,3658,Resubmit,5/23/2022 9:16:28 AM,HARSH.MALHOTRA,121
AP – Manual Match,108,3658,Resubmit,5/23/2022 9:23:27 AM,HARSH.MALHOTRA,121
AP – AP Exceptions,103,3670,Resubmit,5/23/2022 9:25:46 AM,HARSH.MALHOTRA,121
AP – AP Exceptions,103,3831,Resubmit,6/2/2022 11:16:54 AM,HARSH.MALHOTRA,121
AP – Manual Match,108,3856,Complete,6/2/2022 2:00:41 PM,HARSH.MALHOTRA,121
AP – AP Exceptions,103,3837,Resubmit,6/3/2022 8:55:37 AM,PRAGNA.PATEL,108
AP – AP Exceptions,103,3911,Resubmit,6/3/2022 9:21:15 AM,PRAGNA.PATEL,108
AP – Manual Match,108,3976,Complete,6/3/2022 6:03:19 PM,PRAGNA.PATEL,108
AP – Manual Match,108,3982,Complete,6/3/2022 6:12:23 PM,PRAGNA.PATEL,108
AP - Upload Errors,118,4039,Upload to Ariba,6/16/2022 5:16:31 PM,MANAGER,2
AP – AP Exceptions,103,4104,Set in Progress,6/17/2022 6:06:56 PM,ALBERTO.CASCANTE,112
AP – AP Exceptions,103,4104,Remove from WF,6/17/2022 6:19:30 PM,ALBERTO.CASCANTE,112
AP – Manual Match,108,4175,Complete,6/23/2022 11:09:53 AM,ALBERTO.CASCANTE,112
AP – Manual Match,108,4216,Complete,6/24/2022 8:25:25 AM,ADRIANA.HERRERA,111
AP – Manual Match,108,4210,Complete,6/24/2022 8:34:36 AM,ADRIANA.HERRERA,111
AP – Manual Match,108,4311,Complete,6/24/2022 2:04:50 PM,ADRIANA.HERRERA,111
AP – AP Exceptions,103,4229,Resubmit,6/27/2022 12:37:47 PM,ALBERTO.CASCANTE,112
AP – AP Exceptions,103,4229,Resubmit,6/27/2022 12:42:06 PM,ALBERTO.CASCANTE,112
AP – AP Exceptions,103,4146,Remove from WF,6/27/2022 12:44:44 PM,ALBERTO.CASCANTE,112
AP – AP Exceptions,103,4126,Resubmit,6/27/2022 12:48:58 PM,ALBERTO.CASCANTE,112
AP – Manual Match,108,4300,Complete,6/27/2022 12:57:46 PM,ALBERTO.CASCANTE,112
AP – Manual Match,108,4109,Complete,6/27/2022 1:11:16 PM,BARBARA.PAINE,128
AP – Manual Match,108,4153,Complete,6/27/2022 1:14:16 PM,BARBARA.PAINE,128
AP – Manual Match,108,4109,Complete,6/27/2022 1:21:43 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,4229,Resubmit,6/27/2022 1:33:26 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,4245,Set in Progress,6/27/2022 1:41:00 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,4335,Remove from WF,6/28/2022 11:38:08 AM,BARBARA.PAINE,128
AP – AP Exceptions,103,4348,Resubmit,6/28/2022 11:52:42 AM,BARBARA.PAINE,128
AP – AP Exceptions,103,4870,Remove from WF,6/28/2022 11:53:19 AM,BARBARA.PAINE,128
AP – Manual Match,108,4712,Complete,6/28/2022 11:56:35 AM,BARBARA.PAINE,128
AP – Manual Match,108,4713,Complete,6/28/2022 11:58:25 AM,BARBARA.PAINE,128
AP – Manual Match,108,4942,Complete,6/28/2022 11:59:23 AM,BARBARA.PAINE,128
AP – Manual Match,108,4716,Complete,6/28/2022 12:01:03 PM,BARBARA.PAINE,128
AP – Manual Match,108,4716,Complete,6/28/2022 12:01:29 PM,BARBARA.PAINE,128
AP – Manual Match,108,4703,Complete,6/28/2022 12:03:10 PM,BARBARA.PAINE,128
AP – Manual Match,108,4702,Complete,6/28/2022 12:07:05 PM,BARBARA.PAINE,128
AP – Manual Match,108,3567,Complete,5/12/2022 6:41:39 PM,ALBERTO.CASCANTE,112
AP - Upload Errors,118,2239,Upload to Ariba,5/27/2022 1:18:46 PM,ADRIANA.HERRERA,111
AP – AP Exceptions,103,3754,Resubmit,5/30/2022 5:28:35 PM,ALBERTO.CASCANTE,112
AP – AP Exceptions,103,3744,Resubmit,5/30/2022 5:28:58 PM,ALBERTO.CASCANTE,112
AP – AP Exceptions,103,3778,Resubmit,5/30/2022 5:29:23 PM,ALBERTO.CASCANTE,112
AP – AP Exceptions,103,3876,Resubmit,6/2/2022 5:11:37 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,3876,Resubmit,6/2/2022 5:17:46 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,3876,Resubmit,6/2/2022 5:18:27 PM,PRAGNA.PATEL,108
AP – Manual Match,108,4209,Complete,6/24/2022 8:31:48 AM,ADRIANA.HERRERA,111
AP – Manual Match,108,4329,Complete,6/28/2022 12:08:04 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,4125,Set in Progress,6/28/2022 4:44:44 PM,JOSUE.ZARATE,129
AP – Manual Match,108,5482,Complete,6/28/2022 5:15:55 PM,YENDRY.ARCE,125
AP – Manual Match,108,4126,Complete,6/28/2022 5:16:07 PM,JOSUE.ZARATE,129
AP – Manual Match,108,5092,Set in Progress,6/28/2022 5:17:36 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,4696,Resubmit,6/28/2022 5:31:18 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,4793,Resubmit,6/28/2022 5:37:30 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,4793,Resubmit,6/28/2022 5:38:25 PM,BARBARA.PAINE,128
AP – Manual Match,108,5359,Resubmit,6/28/2022 5:56:24 PM,BARBARA.PAINE,128
AP – Manual Match,108,5359,Complete,6/28/2022 5:57:58 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,4125,Resubmit,6/28/2022 6:06:07 PM,JOSUE.ZARATE,129
AP – Manual Match,108,4728,Complete,6/28/2022 6:20:31 PM,JOSUE.ZARATE,129
AP – Manual Match,108,4820,Complete,6/28/2022 6:31:45 PM,ANN.VU,127
AP – Manual Match,108,4967,Complete,6/28/2022 8:11:19 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,4723,Resubmit,6/29/2022 11:21:02 AM,JOSUE.ZARATE,129
AP – AP Exceptions,103,4722,Resubmit,6/29/2022 11:23:25 AM,JOSUE.ZARATE,129
AP – AP Exceptions,103,4732,Resubmit,6/29/2022 11:42:57 AM,JOSUE.ZARATE,129
AP – AP Exceptions,103,4791,Resubmit,6/29/2022 12:00:05 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,4733,Resubmit,6/29/2022 12:02:15 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,5268,Resubmit,6/29/2022 12:10:59 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,5252,Resubmit,6/29/2022 12:17:44 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,5206,Resubmit,6/29/2022 12:25:34 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,5357,Resubmit,6/29/2022 12:27:02 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,5206,Resubmit,6/29/2022 12:36:51 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,4960,Resubmit,6/29/2022 12:53:43 PM,ALBERTO.CASCANTE,112
AP – AP Exceptions,103,5317,Resubmit,6/29/2022 1:00:17 PM,ALBERTO.CASCANTE,112
AP – AP Exceptions,103,4915,Resubmit,6/29/2022 1:19:54 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,4915,Resubmit,6/29/2022 1:21:51 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,5015,Resubmit,6/29/2022 1:24:44 PM,MOISES.ROCHA,126
AP – Manual Match,108,4690,Complete,6/29/2022 1:28:13 PM,MOISES.ROCHA,126
AP – Manual Match,108,4691,Complete,6/29/2022 1:47:40 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,4310,Resubmit,6/29/2022 5:40:46 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,4310,Set in Progress,6/29/2022 5:47:06 PM,JOSUE.ZARATE,129
AP – Manual Match,108,5663,Complete,6/29/2022 6:05:30 PM,MOISES.ROCHA,126
AP – Manual Match,108,4721,Complete,6/29/2022 6:36:22 PM,MOISES.ROCHA,126
AP – Manual Match,108,4717,Complete,6/29/2022 6:42:00 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,5775,Resubmit,7/1/2022 1:05:55 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,5963,Resubmit,7/1/2022 1:06:16 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,5821,Resubmit,7/1/2022 1:06:41 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,5792,Resubmit,7/1/2022 1:07:18 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,6191,Resubmit,7/1/2022 1:07:30 PM,ANN.VU,127
AP – AP Exceptions,103,5840,Resubmit,7/1/2022 1:07:32 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,6768,Resubmit,7/1/2022 1:07:50 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,6754,Remove from WF,7/1/2022 1:09:05 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,6756,Resubmit,7/1/2022 1:09:10 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,6791,Remove from WF,7/1/2022 1:10:11 PM,ANN.VU,127
AP – AP Exceptions,103,6790,Remove from WF,7/1/2022 1:11:11 PM,ANN.VU,127
AP – AP Exceptions,103,6191,Resubmit,7/1/2022 1:11:44 PM,ANN.VU,127
AP – AP Exceptions,103,6803,Remove from WF,7/1/2022 1:12:21 PM,ANN.VU,127
AP – AP Exceptions,103,6804,Resubmit,7/1/2022 1:12:35 PM,ANN.VU,127
AP – AP Exceptions,103,6769,Resubmit,7/1/2022 1:15:31 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,6772,Resubmit,7/1/2022 1:16:54 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,6815,Resubmit,7/1/2022 1:17:06 PM,ANN.VU,127
AP – AP Exceptions,103,6191,Resubmit,7/1/2022 1:18:17 PM,ANN.VU,127
AP – AP Exceptions,103,6541,Remove from WF,7/1/2022 1:19:37 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,6804,Resubmit,7/1/2022 1:19:43 PM,ANN.VU,127
AP – AP Exceptions,103,6543,Remove from WF,7/1/2022 1:19:50 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,6771,Resubmit,7/1/2022 1:23:27 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,6757,Resubmit,7/1/2022 1:23:57 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,5269,Resubmit,7/1/2022 1:25:03 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,6776,Resubmit,7/1/2022 1:25:31 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,6547,Remove from WF,7/1/2022 1:27:37 PM,BARBARA.PAINE,128
AP – Manual Match,108,5966,Complete,7/1/2022 1:28:29 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,6770,Resubmit,7/1/2022 1:29:30 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,6344,Remove from WF,7/1/2022 1:33:55 PM,ANN.VU,127
AP – AP Exceptions,103,6775,Resubmit,7/1/2022 1:34:44 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,6750,Resubmit,7/1/2022 1:35:25 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,4869,Resubmit,7/1/2022 1:35:48 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,6778,Resubmit,7/1/2022 1:36:01 PM,BARBARA.PAINE,128
AP – Manual Match,108,6814,Complete,7/1/2022 1:41:29 PM,JOSUE.ZARATE,129
AP – Manual Match,108,6750,Complete,7/1/2022 1:42:24 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,6780,Resubmit,7/1/2022 1:42:40 PM,BARBARA.PAINE,128
AP – Manual Match,108,6780,Complete,7/1/2022 2:18:31 PM,BARBARA.PAINE,128
AP – Manual Match,108,6781,Complete,7/1/2022 2:19:21 PM,BARBARA.PAINE,128
AP – Manual Match,108,6782,Complete,7/1/2022 2:20:11 PM,BARBARA.PAINE,128
AP – Manual Match,108,6783,Complete,7/1/2022 2:20:57 PM,BARBARA.PAINE,128
AP – Manual Match,108,6768,Complete,7/1/2022 2:24:50 PM,BARBARA.PAINE,128
AP – Manual Match,108,6768,Complete,7/1/2022 2:25:19 PM,BARBARA.PAINE,128
AP – Manual Match,108,6772,Complete,7/1/2022 2:26:02 PM,BARBARA.PAINE,128
AP – Manual Match,108,6769,Complete,7/1/2022 2:26:44 PM,BARBARA.PAINE,128
AP – Manual Match,108,6794,Complete,7/1/2022 2:37:13 PM,BARBARA.PAINE,128
AP – Manual Match,108,5966,Complete,7/1/2022 2:38:38 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,6277,Set in Progress,7/1/2022 2:39:12 PM,MOISES.ROCHA,126
AP – Manual Match,108,9579,Complete,7/8/2022 1:06:17 PM,YENDRY.ARCE,125
AP – Manual Match,108,9579,Complete,7/8/2022 1:06:42 PM,YENDRY.ARCE,125
AP – Manual Match,108,8696,Complete,7/8/2022 1:07:55 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,8152,Resubmit,7/8/2022 1:08:00 PM,JOSUE.ZARATE,129
AP – AP Exceptions,103,8567,Resubmit,7/8/2022 1:10:43 PM,BARBARA.PAINE,128
AP – Manual Match,108,9565,Complete,7/8/2022 1:15:26 PM,YENDRY.ARCE,125
AP – Manual Match,108,7989,Complete,7/8/2022 1:22:19 PM,BARBARA.PAINE,128
AP – Manual Match,108,7991,Complete,7/8/2022 1:22:50 PM,YENDRY.ARCE,125
AP – Manual Match,108,9255,Complete,7/8/2022 1:25:43 PM,YENDRY.ARCE,125
AP – Manual Match,108,8579,Complete,7/8/2022 1:26:27 PM,BARBARA.PAINE,128
AP – AP Exceptions,103,8117,Resubmit,7/8/2022 1:27:32 PM,YENDRY.ARCE,125
