,0
1875,4700003657
1876,4700003658
1877,4700003659
1878,4700003660
1879,4700003661
1880,4700003662
1881,4700003663
1882,4700003673
1883,4700003676
1884,4700003677
1885,4700003679
1886,4700003685
1887,4700003689
1888,4700003690
1889,4700003691
1890,4700003692
1891,4700003702
1892,4700003703
1893,4700003710
1894,4700003713
1895,4700003716
1896,4700003717
1897,4700003718
1898,4700003719
1899,4700003720
1900,4700003721
1901,4700003724
1902,4700003725
1903,4700003726
1904,4700003727
1905,4700003730
1906,4700003731
1907,4700003732
1908,4700003733
1909,4700003734
1910,4700003735
1911,4700003737
1912,4700003739
1913,4700003740
1914,4700003741
1915,4700003742
1916,4700003743
1917,4700003745
1918,4700003746
1919,4700003747
1920,4700003748
1921,4700003749
1922,4700003750
1923,4700003751
1924,4700003752
1925,4700003758
1926,4700003759
1927,4700003761
1928,4700003764
1929,4700003768
1930,4700003775
1931,4700003782
1932,4700003784
1933,4700003787
1934,4700003805
1935,4700003812
1936,4700003813
1937,4700003814
1938,4700003816
1939,4700003817
1940,4700003818
1941,4700003819
1942,4700003820
1943,4700003821
1944,4700003823
1945,4700003824
1946,4700003825
1947,4700003828
1948,4700003830
1949,4700003833
1950,4700003834
1951,4700003835
1952,4700003838
1953,4700003842
1954,4700003843
1955,4700003845
1956,4700003846
1957,4700003850
1958,4700003852
1959,4700003853
1960,4700003854
1961,4700003855
1962,4700003858
1963,4700003859
1964,4700003860
1965,4700003862
1966,4700003863
1967,4700003865
1968,4700003866
1969,4700003867
1970,4700003868
1971,4700003871
1972,4700003872
1973,4700003873
1974,4700003874
1975,4700003875
1976,4700003877
1977,4700003889
1978,4700003890
1979,4700003892
1980,4700003898
1981,4700003901
1982,4700003903
1983,4700003904
1984,4700003905
1985,4700003906
1986,4700003907
1987,4700003913
1988,4700003916
1989,4700003917
1990,4700003918
1991,4700003919
1992,4700003920
1993,4700003921
1994,4700003922
1995,4700003923
1996,4700003926
1997,4700003931
1998,4700003932
1999,4700003933
2000,4700003936
2001,4700003937
2002,4700003941
2003,4700003942
2004,4700003943
2005,4700003944
2006,4700003948
2007,4700003949
2008,4700003950
2009,4700003951
2010,4700003955
2011,4700003956
2012,4700003957
2013,4700003958
2014,4700003960
2015,4700003961
2016,4700003966
2017,4700003967
2018,4700003970
2019,8000003717
2020,4700003974
2021,4700003975
2022,4700003976
2023,4700003977
2024,4700003978
2025,4700003979
2026,4700003980
2027,4700003983
2028,4700003984
2029,4700003985
2030,4700003986
2031,4700003987
2032,4700003988
2033,4700003993
2034,4700003994
2035,4700003996
2036,4700003999
2037,4700004002
2038,4700004004
2039,4700004005
2040,4700004006
2041,4700004007
2042,4700004008
2043,4700004009
2044,4700004010
2045,4700004011
2046,4700004012
2047,4700004013
2048,4700004014
2049,4700004015
2050,4700004016
2051,4700004017
2052,4700004018
2053,4700004019
2054,4700004020
2055,4700004021
2056,4700004022
2057,4700004023
2058,4700004024
2059,4700004025
2060,4700004026
2061,4700004027
2062,4700004028
2063,4700004029
2064,4700004031
2065,4700004032
2066,4700004033
2067,4700004034
2068,4700004035
2069,4700004036
2070,4700004037
2071,4700004038
2072,4700004039
2073,4700004040
2074,4700004041
2075,4700004042
2076,4700004043
2077,4700004044
2078,4700004045
2079,4700004046
2080,4700004047
2081,4700004048
2082,4700004049
2083,4700004050
2084,4700004051
2085,4700004052
2086,4700004053
2087,4700004054
2088,4700004055
2089,4700004057
2090,4700004058
2091,4700004059
2092,4700004060
2093,4700004061
2094,4700004062
2095,4700004063
2096,4700004064
2097,4700004065
2098,4700004066
2099,4700004067
2100,4700004068
2101,4700004069
2102,4700004070
2103,4700004071
2104,4700004072
2105,4700004073
2106,4700004074
2107,4700004075
2108,4700004076
2109,4700004077
2110,4700004078
2111,4700004079
2112,4700004080
2113,4700004081
2114,4700004082
2115,4700004083
2116,4700004084
2117,4700004085
2118,4700004086
2119,4700004088
2120,4700004089
2121,4700004090
2122,4700004092
2123,4700004093
2124,4700004094
2125,4700004095
2126,4700004096
2127,4700004097
2128,4700004098
2129,4700004099
2130,4700004100
2131,4700004101
2132,4700004102
2133,4700004103
2134,4700004104
2135,4700004106
2136,4700004107
2137,4700004108
2138,4700004109
2139,4700004110
2140,4700004111
2141,4700004112
2142,4700004113
2143,4700004114
2144,4700004115
2145,4700004116
2146,4700004117
2147,4700004118
2148,4700004119
2149,4700004120
2150,4700004121
2151,4700004123
2152,4700004124
2153,4700004125
2154,4700004126
2155,4700004127
2156,4700004128
2157,4700004129
2158,4700004130
2159,4700004131
2160,4700004132
2161,4700004133
2162,4700004134
2163,4700004135
2164,4700004136
2165,4700004137
2166,4700004138
2167,4700004139
2168,4700004140
2169,4700004141
2170,4700004142
2171,4700004143
2172,4700004144
2173,4700004145
2174,4700004146
2175,4700004147
2176,4700004148
2177,4700004149
2178,4700004150
2179,4700004151
2180,4700004152
2181,4700004153
2182,4700004154
2183,4700004155
2184,4700004156
2185,4700004157
2186,4700004158
2187,4700004159
2188,4700004160
2189,8000032368
2190,4700004163
2191,4700004164
2192,4700004165
2193,4700004166
2194,4700004167
2195,4700004168
2196,4700004169
2197,4700004170
2198,4700004171
2199,4700004172
2200,4700004173
2201,4700004174
2202,4700004175
2203,4700004176
2204,4700004177
2205,4700004178
2206,4700004179
2207,4700004180
2208,4700004181
2209,4700004182
2210,4700004183
2211,4700004184
2212,4700004185
2213,4700004186
2214,4700004187
2215,4700004188
2216,4700004189
2217,4700004190
2218,4700004191
2219,4700004192
2220,4700004193
2221,4700004194
2222,4700004195
2223,4700004196
2224,4700004197
2225,8000003933
2226,4700004199
2227,4700004200
2228,4700004201
2229,4700004202
2230,4700004203
2231,4700004204
2232,4700004205
2233,4700004206
2234,4700004207
2235,4700004208
2236,4700004209
2237,4700004210
2238,4700004211
2239,4700004212
2240,4700004213
2241,4700004214
2242,4700004215
2243,4700004216
2244,4700004217
2245,4700004218
2246,4700004219
2247,4700004220
2248,4700004221
2249,4700004222
2250,4700004223
2251,4700004224
2252,4700004225
2253,4700004226
2254,4700004227
2255,4700004228
2256,4700004229
2257,4700004230
2258,4700004231
2259,4700004232
2260,4700004233
2261,4700004235
2262,4700004236
2263,4700004237
2264,4700004238
2265,4700004239
2266,4700004240
2267,4700004241
2268,4700004242
2269,4700004243
2270,4700004244
2271,4700004245
2272,4700004246
2273,4700004247
2274,4700004248
2275,4700004249
2276,4700004250
2277,4700004251
2278,4700004252
2279,4700004253
2280,4700004254
2281,4700004255
2282,4700004256
2283,4700004257
2284,4700004258
2285,4700004259
2286,4700004260
2287,4700004261
2288,4700004262
2289,4700004263
2290,4700004264
2291,4700004265
2292,4700004266
2293,4700004267
2294,4700004268
2295,4700004269
2296,4700004270
2297,4700004271
2298,4700004272
2299,4700004274
2300,4700004275
2301,4700004276
2302,4700004277
2303,4700004278
2304,4700004279
2305,4700004280
2306,4700004281
2307,4700004282
2308,4700004283
2309,4700004284
2310,4700004285
2311,4700004286
2312,4700004288
2313,4700004289
2314,4700004290
2315,4700004291
2316,4700004292
2317,4700004293
2318,4700004294
2319,4700004295
2320,4700004296
2321,4700004297
2322,4700004299
2323,4700004300
2324,4700004301
2325,4700004302
2326,4700004303
2327,4700004304
2328,4700004305
2329,4700004306
2330,4700004307
2331,4700004308
2332,4700004309
2333,4700004310
2334,4700004311
2335,4700004312
2336,4700004313
2337,4700004314
2338,4700004315
2339,4700004316
2340,4700004317
2341,4700004318
2342,4700004319
2343,4700004320
2344,4700004321
2345,4700004322
2346,4700004323
2347,4700004324
2348,4700004325
2349,4700004326
2350,4700004327
2351,4700004328
2352,4700004329
2353,4700004330
2354,4700004331
2355,4700004333
2356,4700004334
2357,4700004335
2358,4700004336
2359,4700004337
2360,4700004339
2361,4700004340
2362,4700004341
2363,4700004342
2364,4700004343
2365,4700004344
2366,4700004345
2367,4700004346
2368,4700004347
2369,4700004348
2370,4700004349
2371,4700004350
2372,4700004351
2373,4700004352
2374,4700004353
2375,4700004354
2376,4700004355
2377,4700004356
2378,4700004357
2379,4700004358
2380,4700004359
2381,4700004360
2382,4700004361
2383,4700004362
2384,4700004363
2385,4700004364
2386,4700004365
2387,4700004366
2388,4700004367
2389,4700004368
2390,4700004369
2391,4700004370
2392,4700004371
2393,4700004372
2394,4700004373
2395,4700004374
2396,4700004375
2397,4700004376
2398,4700004377
2399,4700004378
2400,4700004379
2401,4700004380
2402,4700004381
2403,4700004382
2404,4700004383
2405,4700004384
2406,4700004385
2407,4700004386
2408,4700004387
2409,4700004388
2410,4700004389
2411,4700004390
2412,4700004391
2413,4700004392
2414,4700004393
2415,4700004394
2416,4700004395
2417,4700004396
2418,4700004397
2419,4700004398
2420,4700004399
2421,4700004400
2422,4700004401
2423,4700004402
2424,4700004403
2425,4700004404
2426,4700004405
2427,4700004406
2428,4700004407
2429,4700004408
2430,4700004409
2431,4700004410
2432,4700004411
2433,4700004412
2434,4700004413
2435,4700004414
2436,4700004415
2437,4700004416
2438,4700004417
2439,4700004418
2440,4700004419
2441,4700004420
2442,4700004421
2443,4700004422
2444,4700004423
2445,4700004424
2446,4700004425
2447,4700004426
2448,4700004427
2449,4700004428
2450,4700004429
2451,4700004430
2452,4700004431
2453,4700004432
2454,4700004433
2455,4700004434
2456,4700004435
2457,4700004436
2458,4700004437
2459,4700004438
2460,4700004439
2461,4700004440
2462,4700004441
2463,4700004442
2464,4700004443
2465,4700004444
2466,4700004445
2467,4700004446
2468,4700004447
2469,4700004448
2470,4700004449
2471,4700004450
2472,4700004451
2473,4700004452
2474,4700004453
2475,4700004454
2476,4700004455
2477,4700004456
2478,4700004457
2479,4700004458
2480,4700004459
2481,4700004460
2482,4700004461
2483,4700004462
2484,4700004463
2485,4700004464
2486,4700004465
2487,4700004466
2488,4700004467
2489,4700004468
2490,4700004469
2491,4700004470
2492,4700004471
2493,4700004472
2494,4700004473
2495,4700004474
2496,4700004475
2497,4700004476
2498,4700004477
2499,4700004478
2500,4700004479
2501,4700004480
2502,4700004481
2503,4700004483
2504,4700004484
2505,4700004485
2506,4700004486
2507,4700004487
2508,4700004488
2509,4700004489
2510,4700004490
2511,4700004491
2512,4700004492
2513,4700004494
2514,4700004495
2515,4700004496
2516,4700004497
2517,4700004498
2518,4700004500
2519,4700004501
2520,4700004502
2521,4700004503
2522,4700004504
2523,4700004505
2524,4700004506
2525,4700004507
2526,4700004508
2527,4700004510
2528,4700004515
2529,4700004516
2530,4700004517
2531,4700004518
2532,4700004519
2533,4700004520
2534,4700004521
2535,4700004522
2536,4700004523
2537,4700004524
2538,4700004525
2539,4700004526
2540,4700004527
2541,4700004528
2542,4700004529
2543,4700004530
2544,4700004531
2545,4700004532
2546,4700004533
2547,4700004534
2548,4700004535
2549,4700004536
2550,4700004537
2551,4700004538
2552,4700004539
2553,4700004540
2554,4700004541
2555,4700004542
2556,4700004543
2557,4700004544
2558,4700004545
2559,4700004546
2560,4700004547
2561,4700004549
2562,4700004550
2563,4700004551
2564,4700004552
2565,4700004553
2566,4700004554
2567,8000032361
2568,4700004556
2569,4700004557
2570,4700004558
2571,4700004559
2572,4700004560
2573,4700004561
2574,4700004564
2575,4700004565
2576,4700004566
2577,4700004567
2578,4700004568
2579,4700004569
2580,4700004570
2581,4700004571
2582,4700004572
2583,4700004573
2584,4700004574
2585,4700004575
2586,4700004576
2587,4700004577
2588,4700004578
2589,4700004582
2590,4700004583
2591,4700004584
2592,4700004585
2593,4700004586
2594,4700004587
2595,4700004588
2596,4700004589
2597,4700004590
2598,4700004591
2599,4700004592
2600,4700004593
2601,4700004594
2602,4700004595
2603,4700004596
2604,4700004597
2605,4700004598
2606,4700004599
2607,4700004600
2608,4700004601
2609,4700004603
2610,4700004604
2611,4700004605
2612,4700004606
2613,4700004607
2614,4700004608
2615,4700004609
2616,4700004610
2617,4700004611
2618,4700004612
2619,4700004613
2620,4700004614
2621,4700004615
2622,4700004616
2623,4700004617
2624,4700004618
2625,4700004619
2626,4700004620
2627,4700004621
2628,4700004622
2629,4700004623
2630,4700004624
2631,4700004625
2632,4700004626
2633,4700004627
2634,4700004628
2635,4700004629
2636,4700004630
2637,4700004631
2638,4700004632
2639,4700004633
2640,4700004634
2641,4700004635
2642,4700004636
2643,4700004637
2644,4700004638
2645,4700004639
2646,4700004640
2647,4700004641
2648,4700004642
2649,4700004643
2650,4700004644
2651,4700004645
2652,4700004646
2653,4700004647
2654,4700004648
2655,4700004649
2656,4700004650
2657,4700004651
2658,4700004652
2659,4700004653
2660,4700004654
2661,4700004655
2662,4700004656
2663,4700004657
2664,4700004658
2665,4700004659
2666,4700004660
2667,4700004661
2668,4700004662
2669,4700004663
2670,4700004664
2671,4700004665
2672,4700004666
2673,4700004667
2674,4700004669
2675,4700004670
2676,4700004671
2677,4700004672
2678,4700004673
2679,4700004674
2680,4700004675
2681,4700004676
2682,4700004677
2683,4700004678
2684,4700004679
2685,4700004680
2686,4700004681
2687,4700004682
2688,4700004683
2689,4700004684
2690,4700004685
2691,4700004686
2692,4700004687
2693,4700004688
2694,4700004689
2695,4700004690
2696,4700004691
2697,4700004692
2698,4700004693
2699,4700004694
2700,4700004695
2701,4700004696
2702,4700004697
2703,4700004698
2704,4700004699
2705,4700004701
2706,4700004702
2707,4700004703
2708,4700004704
2709,4700004705
2710,4700004706
2711,4700004707
2712,4700004708
2713,4700004709
2714,4700004710
2715,4700004711
2716,4700004712
2717,4700004714
2718,4700004715
2719,4700004717
2720,4700004718
2721,4700004719
2722,4700004720
2723,4700004721
2724,4700004724
2725,4700004725
2726,4700004726
2727,4700004727
2728,4700004728
2729,4700004729
2730,4700004730
2731,4700004731
2732,4700004732
2733,4700004733
2734,4700004734
2735,4700004735
2736,4700004737
2737,4700004739
2738,4700004740
2739,4700004741
2740,4700004742
2741,4700004743
2742,4700004744
2743,4700004745
2744,4700004746
2745,4700004747
2746,4700004748
2747,4700004749
2748,4700004750
2749,4700004751
2750,4700004752
2751,4700004753
2752,4700004755
2753,4700004756
2754,4700004757
2755,4700004758
2756,4700004759
2757,4700004760
2758,4700004761
2759,4700004762
2760,4700004763
2761,4700004764
2762,4700004765
2763,4700004766
2764,4700004767
2765,4700004768
2766,4700004769
2767,4700004770
2768,4700004771
2769,4700004772
2770,4700004773
2771,4700004774
2772,4700004775
2773,4700004776
2774,4700004777
2775,4700004778
2776,4700004779
2777,4700004780
2778,4700004781
2779,4700004782
2780,4700004783
2781,4700004784
2782,4700004785
2783,4700004786
2784,4700004787
2785,4700004788
2786,4700004789
2787,4700004790
2788,4700004791
2789,4700004792
2790,4700004793
2791,4700004794
2792,4700004795
2793,4700004796
2794,4700004797
2795,4700004798
2796,4700004799
2797,4700004800
2798,4700004801
2799,4700004802
2800,4700004803
2801,4700004804
2802,4700004805
2803,4700004806
2804,4700004807
2805,4700004808
2806,4700004809
2807,4700004810
2808,4700004811
2809,4700004812
2810,4700004813
2811,4700004814
2812,4700004815
2813,4700004816
2814,4700004817
2815,4700004818
2816,4700004819
2817,4700004820
2818,4700004821
2819,4700004822
2820,4700004823
2821,4700004824
2822,4700004825
2823,4700004826
2824,4700004827
2825,4700004828
2826,4700004831
2827,4700004832
2828,4700004833
2829,4700004834
2830,4700004835
2831,4700004836
2832,4700004837
2833,4700004838
2834,4700004839
2835,4700004840
2836,4700004841
2837,4700004842
2838,4700004843
2839,4700004844
2840,4700004845
2841,4700004846
2842,4700004847
2843,4700004848
2844,4700004849
2845,4700004850
2846,4700004851
2847,4700004852
2848,4700004853
2849,4700004855
2850,4700004856
2851,4700004857
2852,4700004858
2853,4700004860
2854,4700004861
2855,4700004862
2856,4700004863
2857,4700004865
2858,4700004866
2859,4700004867
2860,4700004868
2861,4700004869
2862,4700004870
2863,4700004871
2864,4700004872
2865,4700004873
2866,4700004874
2867,4700004875
2868,4700004876
2869,4700004877
2870,4700004878
2871,4700004879
2872,4700004881
2873,4700004882
2874,4700004883
2875,4700004884
2876,4700004886
2877,4700004887
2878,4700004888
2879,4700004889
2880,4700004890
2881,4700004891
2882,4700004892
2883,4700004893
